epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,418.617,1.53905,1.34246,1.07145,0.3895,0.22071,0.19804,0.10861,1.45146,1.12908,1.02549,0.0667076,3.33257e-05,3.33257e-05
2,813.455,1.41892,1.07083,1.0204,0.40802,0.29596,0.28651,0.16102,1.34426,0.93443,0.97132,0.033405,6.40193e-05,6.40193e-05
3,1199.96,1.36963,0.97677,1.00344,0.44591,0.31925,0.32286,0.18203,1.30985,0.86982,0.96168,9.9692e-05,9.2073e-05,9.2073e-05
4,1582.45,1.34103,0.92776,0.99308,0.47961,0.33438,0.34687,0.19635,1.2907,0.83741,0.95492,8.812e-05,8.812e-05,8.812e-05
5,1964.08,1.33085,0.90659,0.98845,0.50493,0.33525,0.35898,0.20296,1.28094,0.82037,0.95102,8.416e-05,8.416e-05,8.416e-05
6,2346.35,1.31735,0.88471,0.98348,0.5145,0.33954,0.36785,0.20819,1.27372,0.80589,0.94858,8.02e-05,8.02e-05,8.02e-05
7,2727.9,1.31135,0.87513,0.98142,0.6155,0.34596,0.37386,0.21243,1.26762,0.79717,0.946,7.624e-05,7.624e-05,7.624e-05
8,3110,1.30484,0.86358,0.97897,0.62686,0.35106,0.38105,0.21653,1.26243,0.78948,0.94367,7.228e-05,7.228e-05,7.228e-05
9,3491.6,1.29724,0.85755,0.97633,0.62399,0.35339,0.38469,0.21836,1.25805,0.7837,0.94208,6.832e-05,6.832e-05,6.832e-05
10,3873.46,1.29587,0.85103,0.97554,0.63198,0.35158,0.38781,0.21976,1.25501,0.77874,0.94116,6.436e-05,6.436e-05,6.436e-05
11,4256.09,1.28833,0.84238,0.97259,0.63838,0.35315,0.3906,0.22174,1.25297,0.77579,0.94024,6.04e-05,6.04e-05,6.04e-05
12,4638.67,1.28292,0.83604,0.9711,0.62976,0.35636,0.39212,0.22297,1.25113,0.77304,0.93973,5.644e-05,5.644e-05,5.644e-05
13,5021.24,1.28273,0.83226,0.96952,0.6328,0.35546,0.39367,0.22388,1.24946,0.77074,0.9391,5.248e-05,5.248e-05,5.248e-05
14,5404.06,1.27746,0.82599,0.96915,0.63027,0.35818,0.39479,0.22452,1.24823,0.7687,0.9387,4.852e-05,4.852e-05,4.852e-05
15,5786.69,1.2737,0.82274,0.96844,0.63404,0.35826,0.39607,0.22523,1.24723,0.767,0.93836,4.456e-05,4.456e-05,4.456e-05
16,6158.57,1.29673,0.81034,0.96571,0.63553,0.35997,0.3969,0.22566,1.24671,0.76596,0.93818,4.06e-05,4.06e-05,4.06e-05
17,6528.84,1.29257,0.80491,0.96408,0.63782,0.35987,0.39792,0.2263,1.24612,0.76483,0.93797,3.664e-05,3.664e-05,3.664e-05
18,6899.09,1.28805,0.80008,0.9617,0.63542,0.36129,0.39854,0.22658,1.2453,0.76366,0.9376,3.268e-05,3.268e-05,3.268e-05
19,7269.12,1.28237,0.79593,0.96153,0.63528,0.36354,0.3989,0.22684,1.24449,0.7628,0.93735,2.872e-05,2.872e-05,2.872e-05
20,7637.84,1.28278,0.7929,0.9602,0.63528,0.36461,0.39964,0.22732,1.24395,0.76196,0.93703,2.476e-05,2.476e-05,2.476e-05
21,8005.38,1.27656,0.78803,0.95809,0.63491,0.36552,0.40032,0.22769,1.24306,0.76084,0.93675,2.08e-05,2.08e-05,2.08e-05
22,8373.67,1.27818,0.78711,0.95826,0.63682,0.36563,0.40054,0.2283,1.24234,0.75995,0.93647,1.684e-05,1.684e-05,1.684e-05
23,8741.87,1.27765,0.78338,0.95675,0.64033,0.36496,0.40175,0.22857,1.24165,0.75911,0.93613,1.288e-05,1.288e-05,1.288e-05
24,9109.99,1.27242,0.78081,0.95694,0.64222,0.36511,0.40265,0.22893,1.24122,0.7584,0.93587,8.92e-06,8.92e-06,8.92e-06
25,9477.54,1.27156,0.77877,0.95489,0.64314,0.36669,0.40356,0.22922,1.24082,0.75768,0.93558,4.96e-06,4.96e-06,4.96e-06
