epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,44.4135,1.72317,1.60992,1.12809,0.14295,0.22102,0.18861,0.09618,1.8514,2.93116,1.16812,0.06758,0.000272327,0.000272327
2,90.3722,1.619,1.32553,1.07861,0.53143,0.19455,0.24632,0.11696,1.77851,1.83202,1.1145,0.0345026,0.000528214,0.000528214
3,136.902,1.61618,1.26738,1.07453,0.42426,0.28255,0.27695,0.133,1.66004,1.31101,1.1049,0.00140314,0.00076211,0.00076211
4,182.627,1.59389,1.19924,1.07555,0.46861,0.29303,0.29936,0.14244,1.6487,1.24762,1.09699,0.00073404,0.00073404,0.00073404
5,228.971,1.59828,1.17413,1.08416,0.44014,0.30097,0.29992,0.1463,1.63662,1.20103,1.07016,0.000701053,0.000701053,0.000701053
6,274.139,1.54776,1.11501,1.05076,0.45413,0.31248,0.30943,0.15024,1.60302,1.14307,1.10641,0.000668066,0.000668066,0.000668066
7,343.989,1.57458,1.11503,1.06218,0.45789,0.30587,0.31052,0.15624,1.59289,1.16264,1.0666,0.000635079,0.000635079,0.000635079
8,354.964,1.53384,1.10459,1.0567,0.48411,0.3194,0.32736,0.15568,1.58591,1.10311,1.06587,0.000602092,0.000602092,0.000602092
9,365.689,1.52689,1.04776,1.04129,0.46324,0.30891,0.31323,0.14977,1.61546,1.13902,1.06198,0.000569106,0.000569106,0.000569106
10,376.14,1.46206,1.01612,1.02772,0.50298,0.34092,0.34802,0.16981,1.56681,1.0676,1.05838,0.000536119,0.000536119,0.000536119
11,386.783,1.48153,1.01553,1.02996,0.49863,0.33895,0.34522,0.1705,1.52938,1.05574,1.0532,0.000503132,0.000503132,0.000503132
12,397.428,1.45732,0.99286,1.02042,0.48854,0.34751,0.35509,0.17297,1.53323,1.03333,1.05135,0.000470145,0.000470145,0.000470145
13,407.898,1.46594,0.98727,1.01195,0.48539,0.34676,0.35424,0.17344,1.53529,1.033,1.04711,0.000437158,0.000437158,0.000437158
14,418.413,1.46492,0.98246,1.00608,0.50344,0.35826,0.37101,0.1796,1.52127,1.00941,1.0457,0.000404172,0.000404172,0.000404172
15,428.92,1.46933,0.99242,1.01348,0.50992,0.36609,0.37399,0.18284,1.51474,0.99857,1.04247,0.000371185,0.000371185,0.000371185
16,439.899,1.46985,1.00221,1.01431,0.50811,0.34033,0.3547,0.17444,1.51717,1.02348,1.0432,0.000338198,0.000338198,0.000338198
17,450.391,1.45,0.96955,1.00742,0.51082,0.34879,0.35793,0.17678,1.52795,1.04121,1.0447,0.000305211,0.000305211,0.000305211
18,460.791,1.46054,0.9541,1.00627,0.52714,0.3497,0.36472,0.17896,1.51447,1.00306,1.04179,0.000272224,0.000272224,0.000272224
19,471.159,1.43377,0.93375,1.00238,0.52399,0.36488,0.37772,0.1857,1.50386,0.97893,1.03899,0.000239238,0.000239238,0.000239238
20,481.632,1.40778,0.9254,0.99841,0.52812,0.37014,0.38614,0.18842,1.50019,0.98242,1.03156,0.000206251,0.000206251,0.000206251
21,491.995,1.40565,0.90373,0.986,0.53504,0.35977,0.38342,0.18794,1.49172,0.96264,1.02768,0.000173264,0.000173264,0.000173264
22,502.399,1.38529,0.89544,0.99299,0.53596,0.3649,0.3863,0.19123,1.48373,0.95661,1.02743,0.000140277,0.000140277,0.000140277
23,512.78,1.39339,0.88642,0.98873,0.53435,0.37185,0.38866,0.19164,1.47927,0.95101,1.02635,0.00010729,0.00010729,0.00010729
24,523.07,1.37374,0.86541,0.99035,0.53845,0.36617,0.39121,0.19316,1.47799,0.94329,1.02503,7.43036e-05,7.43036e-05,7.43036e-05
25,533.427,1.38368,0.8772,0.98282,0.53101,0.37493,0.39372,0.19319,1.47709,0.9382,1.0251,4.13168e-05,4.13168e-05,4.13168e-05
