epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,15.2189,1.20996,1.37962,1.07044,0.82644,0.35715,0.40056,0.24329,1.11113,1.01655,1.04481,0.000271496,0.000271496,0.000271496
2,28.3616,1.12279,1.13344,1.04484,0.84508,0.37762,0.44231,0.26734,1.09377,0.95866,1.04324,0.000527416,0.000527416,0.000527416
3,41.6799,1.16356,1.09676,1.07104,0.73053,0.39833,0.42454,0.24529,1.14577,0.9918,1.06332,0.000761345,0.000761345,0.000761345
4,54.5389,1.12944,1.05253,1.06085,0.77285,0.43056,0.47325,0.28149,1.12681,0.92957,1.05595,0.00073404,0.00073404,0.00073404
5,67.3564,1.12263,1.00845,1.05665,0.8156,0.46178,0.51894,0.3152,1.08561,0.84906,1.05478,0.000701053,0.000701053,0.000701053
6,80.1646,1.10042,0.96041,1.04984,0.82171,0.46215,0.5235,0.32066,1.07925,0.85601,1.0527,0.000668066,0.000668066,0.000668066
7,93.01,1.09127,0.94203,1.03891,0.81449,0.4635,0.53311,0.32733,1.04944,0.82616,1.03891,0.000635079,0.000635079,0.000635079
8,105.573,1.05182,0.88822,1.02353,0.68057,0.48318,0.56389,0.34975,1.05679,0.80502,1.04657,0.000602092,0.000602092,0.000602092
9,117.992,1.05453,0.87911,1.02919,0.68378,0.52132,0.57251,0.35304,1.04682,0.76946,1.04172,0.000569106,0.000569106,0.000569106
10,130.511,1.06111,0.83522,1.02626,0.69491,0.51602,0.5764,0.35344,1.04925,0.75911,1.04055,0.000536119,0.000536119,0.000536119
11,142.987,1.04829,0.83743,1.02779,0.67676,0.51435,0.57783,0.3525,1.06727,0.75816,1.04334,0.000503132,0.000503132,0.000503132
12,155.491,1.03326,0.80377,1.01698,0.745,0.53276,0.59605,0.36511,1.0313,0.74957,1.03611,0.000470145,0.000470145,0.000470145
13,167.864,1.00539,0.77948,1.01175,0.80428,0.54541,0.60788,0.37698,1.02681,0.72688,1.03395,0.000437158,0.000437158,0.000437158
14,180.193,0.99925,0.76916,1.01077,0.73553,0.56921,0.62379,0.39607,1.01526,0.70349,1.01856,0.000404172,0.000404172,0.000404172
15,192.469,0.99463,0.74523,1.00454,0.73858,0.56391,0.61835,0.38124,1.02869,0.70698,1.02639,0.000371185,0.000371185,0.000371185
16,205.298,0.9846,0.78878,1.00939,0.759,0.54421,0.60039,0.37164,1.02991,0.71985,1.03139,0.000338198,0.000338198,0.000338198
17,217.638,0.95545,0.75318,0.99552,0.76188,0.56448,0.62323,0.38623,1.03667,0.70851,1.04054,0.000305211,0.000305211,0.000305211
18,229.762,0.92734,0.72879,0.98985,0.58382,0.62701,0.63131,0.39254,1.03012,0.69662,1.03189,0.000272224,0.000272224,0.000272224
19,241.725,0.93684,0.71187,0.97693,0.59715,0.59826,0.61902,0.39082,1.00905,0.68839,1.02538,0.000239238,0.000239238,0.000239238
20,253.71,0.94109,0.7099,0.98962,0.60279,0.6363,0.64781,0.41061,1.00248,0.67032,1.01925,0.000206251,0.000206251,0.000206251
21,265.753,0.89652,0.67957,0.96528,0.76661,0.58681,0.65011,0.41386,0.98738,0.65256,1.01615,0.000173264,0.000173264,0.000173264
22,277.928,0.88793,0.67646,0.96876,0.63709,0.63482,0.65635,0.41977,0.99203,0.65301,1.02047,0.000140277,0.000140277,0.000140277
23,289.989,0.91143,0.67023,0.9742,0.63821,0.63747,0.66307,0.42852,0.99635,0.64906,1.02083,0.00010729,0.00010729,0.00010729
24,302.163,0.8867,0.65906,0.96653,0.57647,0.6858,0.66566,0.4275,0.9836,0.64592,1.01358,7.43036e-05,7.43036e-05,7.43036e-05
25,314.135,0.87977,0.65139,0.96702,0.60733,0.67964,0.67316,0.43376,0.97594,0.63544,1.01138,4.13168e-05,4.13168e-05,4.13168e-05
