epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,15.0881,1.29926,1.58265,1.11241,0.76754,0.36709,0.36625,0.2147,1.17522,1.1041,1.07248,0.0002695,0.0002695,0.0002695
2,27.6211,1.2305,1.32166,1.08133,0.80999,0.36466,0.40149,0.23629,1.21424,1.08417,1.08859,0.000525499,0.000525499,0.000525499
3,40.1159,1.21603,1.20336,1.07571,0.75497,0.43267,0.44993,0.26697,1.12563,0.98752,1.06656,0.000759507,0.000759507,0.000759507
4,52.279,1.21893,1.1563,1.09236,0.75667,0.41663,0.4586,0.2574,1.15651,1.01774,1.09502,0.00073404,0.00073404,0.00073404
5,64.3217,1.17157,1.08972,1.0823,0.65258,0.44995,0.49986,0.29819,1.12841,0.92317,1.0759,0.000701053,0.000701053,0.000701053
6,76.4771,1.19329,1.08314,1.09657,0.80716,0.47206,0.53785,0.32248,1.11512,0.90333,1.07476,0.000668066,0.000668066,0.000668066
7,88.5556,1.17078,1.04615,1.06462,0.80527,0.4753,0.53473,0.32555,1.09679,0.87965,1.06652,0.000635079,0.000635079,0.000635079
8,100.606,1.18244,1.03476,1.06724,0.45858,0.47727,0.50612,0.30907,1.08875,0.88522,1.05397,0.000602092,0.000602092,0.000602092
9,112.454,1.14115,0.97492,1.04673,0.81787,0.48942,0.56407,0.34493,1.09711,0.82114,1.05976,0.000569106,0.000569106,0.000569106
10,124.302,1.09161,0.92418,1.03758,0.83742,0.49622,0.57473,0.34036,1.13538,0.81188,1.06563,0.000536119,0.000536119,0.000536119
11,135.991,1.12453,0.91717,1.05505,0.70573,0.55047,0.61362,0.38529,1.0519,0.76391,1.03612,0.000503132,0.000503132,0.000503132
12,147.67,1.12274,0.91519,1.05543,0.77273,0.55778,0.61618,0.38773,1.05337,0.75299,1.04121,0.000470145,0.000470145,0.000470145
13,159.538,1.07388,0.88132,1.03403,0.85058,0.51586,0.62209,0.39154,1.03433,0.74039,1.03943,0.000437158,0.000437158,0.000437158
14,171.125,1.05845,0.85195,1.02528,0.65944,0.61126,0.6375,0.40602,1.04988,0.73685,1.03748,0.000404172,0.000404172,0.000404172
15,182.711,1.06387,0.8613,1.03412,0.76743,0.58645,0.63613,0.40448,1.0372,0.71069,1.03394,0.000371185,0.000371185,0.000371185
16,194.922,1.02364,0.90876,1.01729,0.66961,0.61131,0.63946,0.40293,1.0485,0.75645,1.03893,0.000338198,0.000338198,0.000338198
17,206.668,1.03211,0.83951,1.01581,0.62912,0.61535,0.63147,0.3997,1.07128,0.75647,1.03992,0.000305211,0.000305211,0.000305211
18,218.345,0.99159,0.82674,1.00016,0.6211,0.65753,0.66349,0.42214,1.04277,0.72486,1.0365,0.000272224,0.000272224,0.000272224
19,229.869,1.0096,0.8161,1.0248,0.6675,0.63738,0.66272,0.42776,1.03131,0.71201,1.03098,0.000239238,0.000239238,0.000239238
20,241.51,0.99694,0.80933,0.99512,0.67424,0.63843,0.67108,0.43087,1.0275,0.69811,1.02788,0.000206251,0.000206251,0.000206251
21,253.022,0.96583,0.76136,1.00526,0.70037,0.64281,0.68238,0.43958,1.02395,0.68404,1.0271,0.000173264,0.000173264,0.000173264
22,264.687,0.96231,0.76179,0.99261,0.71071,0.63932,0.68517,0.44294,1.01325,0.6791,1.02761,0.000140277,0.000140277,0.000140277
23,276.148,0.94383,0.74288,0.98601,0.69901,0.63707,0.68355,0.44681,1.00724,0.6749,1.02604,0.00010729,0.00010729,0.00010729
24,287.666,0.92086,0.74533,0.97756,0.72407,0.64057,0.69874,0.45678,1.01447,0.67228,1.02771,7.43036e-05,7.43036e-05,7.43036e-05
25,299.211,0.90109,0.71155,0.97497,0.7253,0.64672,0.7055,0.4606,1.0089,0.66509,1.02552,4.13168e-05,4.13168e-05,4.13168e-05
