epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,31.3211,1.72512,1.7155,1.11698,0.11776,0.04224,0.08287,0.05588,2.03359,3.67645,1.36911,0.0811583,0.00015827,0.00015827
2,63.7303,1.64531,1.55544,1.08634,0.16841,0.21183,0.19018,0.09899,1.84867,3.01984,1.16972,0.061312,0.000312005,0.000312005
3,97.3578,1.65262,1.46044,1.10494,0.07706,0.42654,0.22416,0.11183,1.81715,2.44618,1.13635,0.0414525,0.000452546,0.000452546
4,132.385,1.66385,1.40143,1.09843,0.59832,0.16157,0.2226,0.10971,1.78191,1.82123,1.14284,0.0215799,0.000579891,0.000579891
5,167.954,1.58145,1.28252,1.07891,0.41312,0.21995,0.2237,0.10935,1.74774,1.49469,1.14444,0.00169404,0.000694042,0.000694042
6,202.738,1.56288,1.23505,1.0697,0.41385,0.24643,0.24807,0.11777,1.72141,1.43015,1.12641,0.000668066,0.000668066,0.000668066
7,238.512,1.56602,1.21628,1.05859,0.40523,0.27553,0.27128,0.12964,1.67393,1.30246,1.1009,0.000635079,0.000635079,0.000635079
8,274.092,1.5437,1.1833,1.03126,0.44639,0.27636,0.27545,0.13418,1.6343,1.2479,1.10794,0.000602092,0.000602092,0.000602092
9,337.069,1.50552,1.18432,1.04212,0.46412,0.28965,0.29275,0.1431,1.61779,1.18965,1.1007,0.000569106,0.000569106,0.000569106
10,345.585,1.46747,1.11273,1.04389,0.43495,0.30058,0.29477,0.13706,1.67811,1.23465,1.11368,0.000536119,0.000536119,0.000536119
11,353.536,1.49187,1.1002,1.02656,0.44215,0.29775,0.29688,0.13861,1.67848,1.22118,1.10698,0.000503132,0.000503132,0.000503132
12,361.325,1.50044,1.10872,1.03453,0.4688,0.31055,0.31547,0.15127,1.61133,1.17449,1.08422,0.000470145,0.000470145,0.000470145
13,369.236,1.4368,1.07174,1.02295,0.45528,0.30708,0.30931,0.14995,1.60515,1.15952,1.07718,0.000437158,0.000437158,0.000437158
14,377.202,1.46243,1.08499,1.01943,0.46573,0.3211,0.32277,0.15752,1.59374,1.11062,1.07952,0.000404172,0.000404172,0.000404172
15,385.117,1.49036,1.07732,1.02013,0.47645,0.31843,0.32725,0.1629,1.55699,1.10074,1.06949,0.000371185,0.000371185,0.000371185
16,393.479,1.45301,1.14708,1.03591,0.47928,0.31768,0.31923,0.15396,1.63806,1.24447,1.09979,0.000338198,0.000338198,0.000338198
17,401.137,1.44065,1.07541,1.01981,0.49199,0.31242,0.31871,0.15714,1.57609,1.14388,1.09314,0.000305211,0.000305211,0.000305211
18,409.019,1.45764,1.06808,1.03017,0.48267,0.31916,0.32805,0.1595,1.58368,1.12539,1.08552,0.000272224,0.000272224,0.000272224
19,416.839,1.46268,1.07543,1.01966,0.496,0.31848,0.3312,0.16217,1.56565,1.10157,1.07786,0.000239238,0.000239238,0.000239238
20,424.87,1.42312,1.00777,1.00267,0.47052,0.33478,0.336,0.16358,1.5613,1.08646,1.07275,0.000206251,0.000206251,0.000206251
21,432.745,1.42104,0.98829,1.00371,0.48351,0.34046,0.34392,0.1674,1.558,1.07719,1.07088,0.000173264,0.000173264,0.000173264
22,440.856,1.40844,1.00009,1.00358,0.48786,0.34036,0.34494,0.16787,1.5551,1.06724,1.06632,0.000140277,0.000140277,0.000140277
23,448.724,1.37945,0.9715,0.98532,0.48904,0.34276,0.34707,0.16757,1.55583,1.06196,1.06486,0.00010729,0.00010729,0.00010729
24,456.544,1.43088,0.9993,0.99252,0.49391,0.34423,0.34974,0.17057,1.54619,1.0439,1.06451,7.43036e-05,7.43036e-05,7.43036e-05
25,464.464,1.40724,0.97174,0.99593,0.50264,0.341,0.34985,0.17159,1.5424,1.03976,1.06466,4.13168e-05,4.13168e-05,4.13168e-05
