epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.984,1.68356,1.57855,1.10662,0.11027,0.25677,0.1816,0.08806,1.85701,3.09905,1.11984,0.0676956,0.000271356,0.000271356
2,33.7651,1.63544,1.36898,1.10235,0.59878,0.17099,0.22691,0.11336,1.75589,1.63136,1.13673,0.0346182,0.000527281,0.000527281
3,51.0559,1.62982,1.33188,1.1101,0.42305,0.27644,0.27199,0.12783,1.73148,1.39161,1.10731,0.00151879,0.000761216,0.000761216
4,67.5617,1.61109,1.26373,1.08387,0.47116,0.25827,0.26376,0.12828,1.67841,1.36862,1.09967,0.00073404,0.00073404,0.00073404
5,84.4081,1.54302,1.15824,1.07066,0.43313,0.29472,0.28874,0.14001,1.608,1.22377,1.08523,0.000701053,0.000701053,0.000701053
6,100.944,1.53873,1.13443,1.06886,0.46697,0.30631,0.30716,0.14979,1.59712,1.14069,1.09373,0.000668066,0.000668066,0.000668066
7,117.612,1.49956,1.08793,1.05552,0.45467,0.32237,0.31678,0.15439,1.58403,1.12438,1.08318,0.000635079,0.000635079,0.000635079
8,134.177,1.52139,1.10842,1.05705,0.45722,0.31355,0.31409,0.15283,1.61477,1.14231,1.08581,0.000602092,0.000602092,0.000602092
9,150.807,1.48762,1.07724,1.05585,0.49259,0.33889,0.34271,0.16188,1.58237,1.13312,1.06962,0.000569106,0.000569106,0.000569106
10,167.343,1.46203,1.05118,1.04985,0.48495,0.3406,0.34421,0.16247,1.57636,1.09553,1.06815,0.000536119,0.000536119,0.000536119
11,183.942,1.47424,1.04747,1.04083,0.48998,0.33766,0.34448,0.16727,1.56171,1.07041,1.06848,0.000503132,0.000503132,0.000503132
12,200.521,1.46682,1.03612,1.02982,0.49186,0.34377,0.35317,0.17202,1.55003,1.04304,1.05999,0.000470145,0.000470145,0.000470145
13,217.21,1.47502,1.01521,1.0271,0.51003,0.3412,0.35043,0.17123,1.55056,1.02958,1.06025,0.000437158,0.000437158,0.000437158
14,233.984,1.4263,0.98119,1.02182,0.49924,0.34223,0.34868,0.16915,1.55089,1.06057,1.05109,0.000404172,0.000404172,0.000404172
15,250.577,1.43806,0.98624,1.02756,0.51024,0.36085,0.36941,0.18066,1.52708,1.00883,1.04754,0.000371185,0.000371185,0.000371185
16,267.637,1.46795,1.03717,1.02315,0.49513,0.35298,0.35849,0.17172,1.55592,1.04855,1.05446,0.000338198,0.000338198,0.000338198
17,284.133,1.45435,0.98744,1.01472,0.51265,0.34393,0.35801,0.17343,1.54915,1.05315,1.04457,0.000305211,0.000305211,0.000305211
18,300.588,1.42491,0.96024,1.01,0.51957,0.35,0.36538,0.17738,1.52571,1.04029,1.04259,0.000272224,0.000272224,0.000272224
19,317.311,1.40424,0.94946,1.00262,0.51425,0.34927,0.36137,0.17762,1.5267,1.01688,1.0476,0.000239238,0.000239238,0.000239238
20,333.837,1.40714,0.93488,1.00455,0.52003,0.36268,0.37399,0.18232,1.51742,1.00021,1.04254,0.000206251,0.000206251,0.000206251
21,350.556,1.41011,0.9506,1.00087,0.52065,0.37102,0.37967,0.18428,1.51668,0.98629,1.04104,0.000173264,0.000173264,0.000173264
22,366.996,1.40367,0.92763,0.99744,0.52106,0.36832,0.37957,0.18531,1.49933,0.98081,1.03745,0.000140277,0.000140277,0.000140277
23,383.484,1.3595,0.8939,0.98184,0.53178,0.36559,0.38145,0.18701,1.49917,0.97707,1.03499,0.00010729,0.00010729,0.00010729
24,400.078,1.35171,0.88622,0.9787,0.5287,0.37144,0.38533,0.18867,1.49367,0.9663,1.03184,7.43036e-05,7.43036e-05,7.43036e-05
25,416.85,1.34242,0.8636,0.97948,0.52996,0.37607,0.38978,0.18993,1.49189,0.96294,1.03201,4.13168e-05,4.13168e-05,4.13168e-05
