epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.5625,1.18287,1.4117,1.0692,0.79598,0.36509,0.39376,0.23729,1.13104,1.05013,1.0563,0.000270547,0.000270547,0.000270547
2,27.1856,1.14964,1.16577,1.06103,0.74761,0.43542,0.45696,0.26771,1.1456,0.98643,1.06844,0.000526504,0.000526504,0.000526504
3,40.0641,1.18408,1.14215,1.07828,0.75276,0.4227,0.43981,0.26338,1.13761,1.01162,1.07086,0.000760471,0.000760471,0.000760471
4,52.6278,1.18459,1.07161,1.08052,0.73392,0.42852,0.45699,0.27244,1.11908,0.98704,1.06182,0.00073404,0.00073404,0.00073404
5,65.1726,1.12645,1.01583,1.05773,0.78644,0.42392,0.47836,0.2843,1.09449,0.88672,1.04687,0.000701053,0.000701053,0.000701053
6,77.6147,1.12147,0.98066,1.04281,0.77034,0.48631,0.53066,0.31893,1.09366,0.85594,1.05064,0.000668066,0.000668066,0.000668066
7,89.8259,1.10238,0.95468,1.0532,0.57174,0.51664,0.56063,0.34639,1.06659,0.81263,1.0469,0.000635079,0.000635079,0.000635079
8,102.267,1.07357,0.88394,1.01633,0.68975,0.50101,0.54464,0.33101,1.06808,0.82658,1.04294,0.000602092,0.000602092,0.000602092
9,114.41,1.0604,0.91027,1.03804,0.83045,0.48355,0.55818,0.34885,1.05053,0.80744,1.04047,0.000569106,0.000569106,0.000569106
10,126.454,1.04355,0.87383,1.02793,0.55358,0.57296,0.57445,0.35874,1.05311,0.79218,1.03574,0.000536119,0.000536119,0.000536119
11,138.564,1.03924,0.83499,1.01974,0.8362,0.5023,0.59362,0.37359,1.05323,0.77341,1.04265,0.000503132,0.000503132,0.000503132
12,150.478,1.01237,0.84609,1.00751,0.60944,0.56288,0.5979,0.37431,1.05802,0.75839,1.03354,0.000470145,0.000470145,0.000470145
13,162.487,1.0281,0.817,1.01529,0.62352,0.60239,0.60701,0.38456,1.03425,0.73093,1.02973,0.000437158,0.000437158,0.000437158
14,174.282,1.0353,0.80296,1.01887,0.61038,0.60563,0.61993,0.38867,1.0337,0.72861,1.04189,0.000404172,0.000404172,0.000404172
15,186.187,0.98806,0.76447,1.00379,0.67432,0.58629,0.63293,0.40166,1.00713,0.71956,1.01964,0.000371185,0.000371185,0.000371185
16,198.49,1.01638,0.84046,1.01585,0.56351,0.56783,0.58395,0.36058,1.03558,0.76313,1.03696,0.000338198,0.000338198,0.000338198
17,210.245,0.99323,0.80519,1.00556,0.69472,0.59695,0.63926,0.40793,1.02246,0.72833,1.02488,0.000305211,0.000305211,0.000305211
18,222.293,0.94619,0.76066,0.99066,0.70695,0.59564,0.64077,0.40721,1.0232,0.72289,1.03431,0.000272224,0.000272224,0.000272224
19,234.026,0.9473,0.72608,0.99018,0.72271,0.59654,0.65179,0.41343,1.01955,0.69468,1.02964,0.000239238,0.000239238,0.000239238
20,245.678,0.94508,0.72777,0.98393,0.69309,0.62488,0.65442,0.41804,1.00757,0.68203,1.02332,0.000206251,0.000206251,0.000206251
21,257.346,0.9079,0.69876,0.98178,0.72771,0.59944,0.66342,0.42638,0.99861,0.6808,1.01858,0.000173264,0.000173264,0.000173264
22,269.003,0.93386,0.71447,0.99054,0.71761,0.61753,0.669,0.42891,0.9969,0.67352,1.01876,0.000140277,0.000140277,0.000140277
23,280.776,0.92739,0.69622,0.98285,0.74061,0.62182,0.67291,0.43367,0.99405,0.66219,1.01702,0.00010729,0.00010729,0.00010729
24,292.339,0.91476,0.69271,0.97997,0.70615,0.63788,0.6738,0.43632,0.98735,0.65658,1.01648,7.43036e-05,7.43036e-05,7.43036e-05
25,303.987,0.87865,0.66298,0.97466,0.73407,0.61875,0.67673,0.43976,0.98182,0.65335,1.01444,4.13168e-05,4.13168e-05,4.13168e-05
