epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,116.677,1.25727,1.31406,1.12439,0.77868,0.41153,0.46481,0.28412,1.15463,0.98391,1.1134,0.0667681,3.32652e-05,3.32652e-05
2,228.367,1.15812,0.97158,1.09117,0.84133,0.46276,0.53836,0.33975,1.06038,0.81714,1.06915,0.0334655,6.39612e-05,6.39612e-05
3,338.687,1.11138,0.87639,1.07567,0.65849,0.49336,0.58071,0.36825,1.03334,0.75003,1.05683,0.000160184,9.20172e-05,9.20172e-05
4,451.403,1.07905,0.81341,1.06053,0.79803,0.53239,0.61366,0.39437,1.01,0.71048,1.04821,8.812e-05,8.812e-05,8.812e-05
5,572.928,1.04972,0.77773,1.04801,0.74671,0.57265,0.63417,0.40787,1.00492,0.69418,1.03643,8.416e-05,8.416e-05,8.416e-05
6,683.602,1.03159,0.7483,1.03951,0.64477,0.62988,0.65443,0.42585,0.99014,0.67754,1.03454,8.02e-05,8.02e-05,8.02e-05
7,793.87,1.02539,0.73392,1.03897,0.70178,0.63318,0.67525,0.44282,0.98209,0.65734,1.02982,7.624e-05,7.624e-05,7.624e-05
8,904.67,1.02839,0.72437,1.03785,0.67502,0.63607,0.67723,0.44279,0.97876,0.65453,1.02705,7.228e-05,7.228e-05,7.228e-05
9,1015.14,1.0023,0.7082,1.028,0.72848,0.6401,0.6915,0.45579,0.97064,0.64108,1.02633,6.832e-05,6.832e-05,6.832e-05
10,1125.23,1.00235,0.69346,1.02931,0.72594,0.64291,0.70296,0.46292,0.96931,0.63294,1.02383,6.436e-05,6.436e-05,6.436e-05
11,1235.62,0.99938,0.68799,1.02419,0.70712,0.66873,0.71585,0.47447,0.9619,0.61812,1.01833,6.04e-05,6.04e-05,6.04e-05
12,1346.13,0.99448,0.68645,1.02327,0.73336,0.65755,0.72309,0.47827,0.96067,0.6218,1.01602,5.644e-05,5.644e-05,5.644e-05
13,1456.43,0.98455,0.6746,1.0195,0.73972,0.65546,0.7235,0.48007,0.96161,0.61797,1.01643,5.248e-05,5.248e-05,5.248e-05
14,1566.65,0.97886,0.66831,1.01577,0.74197,0.68688,0.73947,0.49215,0.94965,0.6068,1.01244,4.852e-05,4.852e-05,4.852e-05
15,1677.01,0.98241,0.66648,1.01754,0.7491,0.67083,0.74082,0.49365,0.94983,0.60383,1.01155,4.456e-05,4.456e-05,4.456e-05
16,1786.96,0.92859,0.61531,1.00466,0.76228,0.66397,0.73992,0.49317,0.95213,0.60672,1.01274,4.06e-05,4.06e-05,4.06e-05
17,1896.32,0.92161,0.60197,1.0024,0.76264,0.68086,0.74931,0.50089,0.94549,0.59944,1.01013,3.664e-05,3.664e-05,3.664e-05
18,2006.36,0.90983,0.59333,0.99595,0.75475,0.69018,0.75685,0.50903,0.94076,0.59096,1.00688,3.268e-05,3.268e-05,3.268e-05
19,2115.97,0.90824,0.59184,0.99433,0.76758,0.69003,0.75917,0.5131,0.93602,0.58642,1.00548,2.872e-05,2.872e-05,2.872e-05
20,2225.66,0.90397,0.58709,0.9898,0.77499,0.6808,0.7565,0.51025,0.93733,0.58816,1.00532,2.476e-05,2.476e-05,2.476e-05
21,2335.33,0.90719,0.58427,0.99323,0.77389,0.6885,0.76052,0.51364,0.93628,0.58227,1.00495,2.08e-05,2.08e-05,2.08e-05
22,2444.85,0.90933,0.58249,0.99353,0.77526,0.68666,0.76363,0.51562,0.93341,0.58086,1.00294,1.684e-05,1.684e-05,1.684e-05
23,2554.32,0.89692,0.57497,0.98624,0.75886,0.69646,0.76563,0.51668,0.93612,0.58003,1.0041,1.288e-05,1.288e-05,1.288e-05
24,2664.3,0.90659,0.58222,0.9905,0.76172,0.70519,0.76523,0.51739,0.93338,0.57935,1.0032,8.92e-06,8.92e-06,8.92e-06
25,2773.86,0.89367,0.57419,0.98838,0.77491,0.69294,0.76686,0.51737,0.93258,0.57728,1.00276,4.96e-06,4.96e-06,4.96e-06
