epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.798,1.69322,1.57539,1.1084,0.14899,0.25804,0.19706,0.09754,1.84537,2.91183,1.14189,0.0675346,0.000272708,0.000272708
2,21.1507,1.56829,1.2829,1.08256,0.44003,0.24888,0.25058,0.12125,1.69994,1.42276,1.10045,0.0344572,0.00052858,0.00052858
3,31.6845,1.58792,1.2052,1.07485,0.44915,0.29677,0.2922,0.13994,1.63023,1.24877,1.07901,0.0013577,0.000762461,0.000762461
4,42.0906,1.57023,1.17179,1.07374,0.4428,0.3172,0.30664,0.14582,1.63403,1.19355,1.08843,0.00073404,0.00073404,0.00073404
5,52.3895,1.56093,1.1368,1.07763,0.45258,0.3081,0.30439,0.14683,1.59676,1.1428,1.07762,0.000701053,0.000701053,0.000701053
6,62.7703,1.524,1.1022,1.05773,0.45066,0.3109,0.30863,0.15325,1.57958,1.16523,1.06822,0.000668066,0.000668066,0.000668066
7,73.1371,1.50204,1.08618,1.05005,0.48734,0.3267,0.33638,0.1636,1.5705,1.10149,1.06193,0.000635079,0.000635079,0.000635079
8,83.42,1.50104,1.0666,1.04533,0.49341,0.32831,0.3391,0.16248,1.59784,1.1207,1.06362,0.000602092,0.000602092,0.000602092
9,93.871,1.49386,1.04563,1.0482,0.51151,0.3347,0.34594,0.16702,1.55318,1.05721,1.05778,0.000569106,0.000569106,0.000569106
10,104.135,1.46422,1.01061,1.02229,0.50173,0.34464,0.35236,0.16867,1.53735,1.0444,1.0475,0.000536119,0.000536119,0.000536119
11,114.423,1.45906,0.99774,1.02567,0.5106,0.34742,0.35872,0.17342,1.53821,1.03269,1.04408,0.000503132,0.000503132,0.000503132
12,124.827,1.45371,0.99244,1.02391,0.51327,0.36143,0.36804,0.17775,1.54111,1.0249,1.03805,0.000470145,0.000470145,0.000470145
13,135.102,1.43084,0.97292,1.01871,0.52573,0.34922,0.36928,0.18103,1.50944,1.00538,1.03836,0.000437158,0.000437158,0.000437158
14,145.471,1.41955,0.95913,1.0158,0.52758,0.36311,0.37786,0.18207,1.51282,1.00438,1.02969,0.000404172,0.000404172,0.000404172
15,156.066,1.40317,0.94706,1.00278,0.52037,0.36604,0.37858,0.18406,1.51039,0.99497,1.03159,0.000371185,0.000371185,0.000371185
16,167.545,1.45122,0.99814,1.01874,0.50647,0.34493,0.3587,0.17685,1.53157,1.01659,1.04098,0.000338198,0.000338198,0.000338198
17,177.632,1.42822,0.94568,1.01134,0.52812,0.36228,0.37235,0.18157,1.51342,0.99384,1.03702,0.000305211,0.000305211,0.000305211
18,187.678,1.39928,0.91931,0.99763,0.52219,0.36284,0.3752,0.18374,1.50414,0.989,1.03357,0.000272224,0.000272224,0.000272224
19,197.725,1.39074,0.90604,0.99823,0.52475,0.36789,0.38079,0.18459,1.50712,0.97536,1.03577,0.000239238,0.000239238,0.000239238
20,208.036,1.39487,0.89972,0.99563,0.53434,0.37455,0.38879,0.18905,1.50003,0.96404,1.03098,0.000206251,0.000206251,0.000206251
21,218.164,1.37537,0.88586,0.98728,0.52337,0.379,0.38957,0.18766,1.50226,0.97346,1.02788,0.000173264,0.000173264,0.000173264
22,228.216,1.37403,0.88083,0.98719,0.54095,0.37335,0.39053,0.19085,1.48958,0.96104,1.02765,0.000140277,0.000140277,0.000140277
23,238.368,1.35798,0.86441,0.97936,0.54416,0.37685,0.39424,0.19164,1.48176,0.94438,1.02485,0.00010729,0.00010729,0.00010729
24,248.49,1.34416,0.8506,0.98003,0.54325,0.38063,0.39507,0.19211,1.48353,0.94669,1.02344,7.43036e-05,7.43036e-05,7.43036e-05
25,258.631,1.33794,0.84408,0.97304,0.54688,0.38478,0.40127,0.19334,1.48198,0.93754,1.01901,4.13168e-05,4.13168e-05,4.13168e-05
