epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.6165,1.31718,1.56751,1.10853,0.8323,0.37323,0.4087,0.24844,1.10788,1.02658,1.04665,0.000272708,0.000272708,0.000272708
2,30.7731,1.3158,1.34554,1.1165,0.78844,0.44302,0.49206,0.29581,1.12697,0.96307,1.06349,0.00052858,0.00052858,0.00052858
3,44.7974,1.3023,1.22942,1.11842,0.74801,0.48355,0.50178,0.30292,1.11533,0.93636,1.05242,0.000762461,0.000762461,0.000762461
4,58.8991,1.28782,1.16893,1.10064,0.82642,0.45625,0.52698,0.3162,1.12065,0.96679,1.05696,0.00073404,0.00073404,0.00073404
5,72.7769,1.28981,1.10129,1.10996,0.83364,0.49179,0.54917,0.33626,1.11108,0.87799,1.067,0.000701053,0.000701053,0.000701053
6,86.2623,1.26105,1.06885,1.09641,0.84552,0.48982,0.5719,0.35154,1.10914,0.84556,1.05417,0.000668066,0.000668066,0.000668066
7,100.006,1.23289,1.02242,1.09388,0.85416,0.48958,0.58283,0.36639,1.08393,0.80915,1.05264,0.000635079,0.000635079,0.000635079
8,113.516,1.18873,0.99732,1.07591,0.75812,0.45313,0.49982,0.29468,1.14347,0.93565,1.06616,0.000602092,0.000602092,0.000602092
9,126.978,1.21406,0.97389,1.07248,0.58568,0.51643,0.57343,0.36055,1.05335,0.78658,1.04304,0.000569106,0.000569106,0.000569106
10,140.358,1.17504,0.93744,1.07268,0.82162,0.52737,0.61221,0.37677,1.08709,0.77861,1.05555,0.000536119,0.000536119,0.000536119
11,153.753,1.17262,0.91099,1.0773,0.84939,0.52326,0.62642,0.38946,1.06547,0.75312,1.03733,0.000503132,0.000503132,0.000503132
12,167.127,1.17537,0.89124,1.06602,0.64782,0.61267,0.64097,0.40856,1.06004,0.72241,1.03342,0.000470145,0.000470145,0.000470145
13,180.46,1.15459,0.8648,1.04823,0.754,0.59571,0.67258,0.43314,1.03706,0.7072,1.02585,0.000437158,0.000437158,0.000437158
14,193.66,1.13645,0.84926,1.04921,0.65486,0.65022,0.67869,0.43835,1.04019,0.70948,1.0295,0.000404172,0.000404172,0.000404172
15,207.026,1.11102,0.82057,1.0498,0.66544,0.65461,0.68627,0.44449,1.02878,0.69331,1.02418,0.000371185,0.000371185,0.000371185
16,221.055,1.10792,0.87063,1.05183,0.68025,0.63209,0.66962,0.41629,1.05071,0.72364,1.03536,0.000338198,0.000338198,0.000338198
17,234.37,1.09388,0.81174,1.04544,0.64003,0.66234,0.68197,0.43601,1.03396,0.68924,1.03164,0.000305211,0.000305211,0.000305211
18,247.287,1.08267,0.7737,1.03798,0.73153,0.6272,0.69054,0.44342,1.01657,0.66718,1.02105,0.000272224,0.000272224,0.000272224
19,260.325,1.06065,0.78234,1.0297,0.73569,0.65245,0.69793,0.44903,1.01846,0.67177,1.02375,0.000239238,0.000239238,0.000239238
20,273.262,1.05078,0.75299,1.02724,0.7572,0.6589,0.71789,0.46949,1.01217,0.655,1.0228,0.000206251,0.000206251,0.000206251
21,286.411,1.05118,0.73923,1.03407,0.77947,0.65463,0.72059,0.47208,1.01306,0.64484,1.02253,0.000173264,0.000173264,0.000173264
22,299.353,1.01751,0.71587,1.01513,0.69338,0.66049,0.70553,0.45835,1.0109,0.65303,1.02024,0.000140277,0.000140277,0.000140277
23,312.347,1.01434,0.70758,1.00782,0.75905,0.67407,0.73042,0.47828,1.00323,0.63902,1.01624,0.00010729,0.00010729,0.00010729
24,325.212,1.02835,0.70715,1.00836,0.76935,0.66185,0.72796,0.47754,0.99688,0.63191,1.01172,7.43036e-05,7.43036e-05,7.43036e-05
25,338.121,1.00972,0.68952,1.0131,0.77565,0.67384,0.73593,0.48252,0.99069,0.62751,1.01235,4.13168e-05,4.13168e-05,4.13168e-05
