epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.5889,1.1976,1.52309,1.06617,0.80265,0.34142,0.37562,0.223,1.18577,1.11101,1.06615,0.00018326,0.00018326,0.00018326
2,25.0326,1.14023,1.27448,1.0573,0.79014,0.33942,0.36248,0.21207,1.22664,1.08942,1.08625,0.000360006,0.000360006,0.000360006
3,36.4899,1.19028,1.2213,1.076,0.81788,0.34294,0.39506,0.23605,1.13662,1.02314,1.05602,0.000521578,0.000521578,0.000521578
4,47.787,1.13338,1.11168,1.04532,0.67121,0.41712,0.41096,0.2425,1.13181,1.01774,1.06022,0.000667976,0.000667976,0.000667976
5,59.0059,1.13822,1.11992,1.05622,0.67199,0.3832,0.41417,0.24446,1.16594,1.04846,1.07964,0.000701053,0.000701053,0.000701053
6,70.0901,1.12126,1.06009,1.05709,0.67186,0.33061,0.38792,0.22338,1.25225,1.12156,1.13972,0.000668066,0.000668066,0.000668066
7,81.3165,1.17082,1.04619,1.06452,0.64415,0.39609,0.4397,0.25911,1.16875,1.00928,1.10299,0.000635079,0.000635079,0.000635079
8,92.7318,1.09604,1.02008,1.06054,0.6097,0.42461,0.46281,0.2802,1.13003,0.98099,1.07614,0.000602092,0.000602092,0.000602092
9,104.012,1.09161,1.00431,1.03641,0.73756,0.43638,0.45511,0.2736,1.09469,0.90618,1.06335,0.000569106,0.000569106,0.000569106
10,115.2,1.09134,0.96866,1.0267,0.62573,0.41767,0.45433,0.27209,1.1167,0.91074,1.06284,0.000536119,0.000536119,0.000536119
11,126.299,1.07153,0.92524,1.04055,0.64891,0.47778,0.49867,0.30532,1.06887,0.83704,1.05035,0.000503132,0.000503132,0.000503132
12,137.46,1.04481,0.9207,1.0244,0.66735,0.48063,0.51295,0.30896,1.09493,0.84647,1.0601,0.000470145,0.000470145,0.000470145
13,148.649,1.05444,0.89077,1.02961,0.52715,0.48884,0.50896,0.30794,1.06419,0.82053,1.04553,0.000437158,0.000437158,0.000437158
14,159.508,1.04195,0.8854,1.01647,0.69135,0.49407,0.53803,0.33178,1.0672,0.80647,1.05108,0.000404172,0.000404172,0.000404172
15,170.519,1.02168,0.86345,1.02294,0.56229,0.5026,0.53903,0.33117,1.072,0.80502,1.04817,0.000371185,0.000371185,0.000371185
16,181.986,0.96989,0.93115,1.00011,0.54012,0.51046,0.54511,0.33207,1.08473,0.86482,1.04437,0.000338198,0.000338198,0.000338198
17,193.015,0.9405,0.84323,0.9965,0.56382,0.54286,0.55559,0.33915,1.06054,0.84333,1.04168,0.000305211,0.000305211,0.000305211
18,204.073,0.99219,0.88839,1.01206,0.5714,0.5551,0.56785,0.35182,1.06607,0.79347,1.04192,0.000272224,0.000272224,0.000272224
19,215.018,0.95659,0.82748,0.98806,0.58522,0.56869,0.57713,0.35928,1.04222,0.75325,1.03733,0.000239238,0.000239238,0.000239238
20,225.798,0.93022,0.81153,0.99218,0.65051,0.55765,0.58575,0.3647,1.0517,0.76953,1.03911,0.000206251,0.000206251,0.000206251
21,236.684,0.96449,0.82954,0.98764,0.6043,0.56327,0.58269,0.36318,1.04504,0.75282,1.03956,0.000173264,0.000173264,0.000173264
22,247.411,0.94573,0.78113,0.96773,0.58613,0.55889,0.57953,0.3637,1.0441,0.74558,1.03481,0.000140277,0.000140277,0.000140277
23,258.245,0.94156,0.79712,0.97952,0.62554,0.55401,0.59406,0.37124,1.03547,0.73618,1.0337,0.00010729,0.00010729,0.00010729
24,269.178,0.89672,0.76749,0.97274,0.62831,0.56069,0.59692,0.37385,1.02962,0.73322,1.03176,7.43036e-05,7.43036e-05,7.43036e-05
25,280.005,0.92279,0.79078,0.97581,0.61814,0.58353,0.60267,0.37913,1.02248,0.72353,1.0299,4.13168e-05,4.13168e-05,4.13168e-05
