epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,41.9856,1.68897,1.597,1.12306,0.09909,0.24026,0.15482,0.08037,1.85744,2.87801,1.16207,0.067633,0.000271882,0.000271882
2,86.4673,1.62993,1.33245,1.10187,0.50958,0.22046,0.24486,0.11844,1.71557,1.58201,1.11377,0.0345556,0.000527786,0.000527786
3,130.62,1.58431,1.24152,1.08782,0.44502,0.28053,0.27694,0.13324,1.64111,1.28682,1.08391,0.00145614,0.0007617,0.0007617
4,174.798,1.61324,1.22889,1.09941,0.44823,0.28927,0.29153,0.14051,1.62992,1.22043,1.08494,0.00073404,0.00073404,0.00073404
5,219.011,1.53461,1.12933,1.05107,0.4392,0.30433,0.30151,0.14453,1.61303,1.16296,1.08443,0.000701053,0.000701053,0.000701053
6,263.139,1.51869,1.09913,1.05893,0.4491,0.27898,0.28581,0.13648,1.64372,1.22703,1.07248,0.000668066,0.000668066,0.000668066
7,339.68,1.53849,1.09447,1.05361,0.4654,0.31394,0.31248,0.15184,1.57315,1.12329,1.06296,0.000635079,0.000635079,0.000635079
8,350.503,1.53103,1.06014,1.06497,0.46786,0.32422,0.32779,0.15592,1.60484,1.18687,1.05623,0.000602092,0.000602092,0.000602092
9,360.664,1.52149,1.06577,1.05158,0.50696,0.33303,0.33792,0.16232,1.55533,1.06786,1.06556,0.000569106,0.000569106,0.000569106
10,370.814,1.50073,1.02812,1.04503,0.49536,0.32849,0.33492,0.16327,1.54596,1.07583,1.0616,0.000536119,0.000536119,0.000536119
11,380.807,1.4699,1.0151,1.03743,0.50545,0.33875,0.34691,0.16527,1.57051,1.1152,1.06562,0.000503132,0.000503132,0.000503132
12,390.973,1.48473,1.02014,1.04137,0.47514,0.34822,0.35265,0.16937,1.53953,1.03383,1.04298,0.000470145,0.000470145,0.000470145
13,401.166,1.45697,0.98731,1.02493,0.4857,0.35375,0.35008,0.16859,1.51928,1.02353,1.03717,0.000437158,0.000437158,0.000437158
14,411.216,1.43692,0.96815,1.01928,0.51544,0.35597,0.36502,0.17786,1.51413,1.02392,1.04122,0.000404172,0.000404172,0.000404172
15,421.314,1.42819,0.96956,1.01737,0.51355,0.34544,0.35875,0.17336,1.52471,1.02048,1.03479,0.000371185,0.000371185,0.000371185
16,431.983,1.47765,1.00295,1.02391,0.51137,0.34502,0.35647,0.1726,1.52169,1.03314,1.04444,0.000338198,0.000338198,0.000338198
17,441.879,1.45582,0.95079,1.01966,0.49546,0.36072,0.3624,0.17589,1.51349,1.00298,1.03963,0.000305211,0.000305211,0.000305211
18,451.836,1.45256,0.94403,1.00908,0.50249,0.3619,0.37145,0.17945,1.5068,0.98998,1.03105,0.000272224,0.000272224,0.000272224
19,461.773,1.39026,0.90185,0.99829,0.51253,0.357,0.37072,0.1807,1.49587,0.9899,1.03507,0.000239238,0.000239238,0.000239238
20,471.748,1.41469,0.91312,1.00052,0.53215,0.35972,0.37902,0.18381,1.48749,0.97098,1.02804,0.000206251,0.000206251,0.000206251
21,481.855,1.40351,0.89163,1.00055,0.53651,0.36506,0.38363,0.18615,1.49657,0.96938,1.02879,0.000173264,0.000173264,0.000173264
22,491.832,1.41003,0.88897,0.9988,0.52944,0.37169,0.38532,0.1888,1.48208,0.954,1.02604,0.000140277,0.000140277,0.000140277
23,501.809,1.40291,0.86974,0.99619,0.54731,0.37014,0.39074,0.19017,1.47937,0.95548,1.02287,0.00010729,0.00010729,0.00010729
24,511.835,1.37645,0.86813,0.98343,0.53853,0.37335,0.39176,0.19086,1.47609,0.94679,1.02001,7.43036e-05,7.43036e-05,7.43036e-05
25,521.784,1.3847,0.88104,0.98591,0.54449,0.37613,0.39316,0.19209,1.47045,0.94057,1.01989,4.13168e-05,4.13168e-05,4.13168e-05
