epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,15.9388,1.21688,1.50224,1.0746,0.8192,0.35315,0.39779,0.23419,1.14363,1.05915,1.05865,0.000272222,0.000272222,0.000272222
2,29.5744,1.19637,1.24323,1.0688,0.7245,0.42689,0.43046,0.25556,1.14447,1.0186,1.06883,0.000528113,0.000528113,0.000528113
3,44.0266,1.22408,1.16592,1.08042,0.81803,0.42556,0.48449,0.28921,1.11936,1.13515,1.07446,0.000762013,0.000762013,0.000762013
4,57.5478,1.18915,1.11887,1.08605,0.62946,0.44713,0.49605,0.2988,1.11495,0.94005,1.07991,0.00073404,0.00073404,0.00073404
5,70.8767,1.15701,0.99891,1.05966,0.79594,0.45823,0.52138,0.31751,1.11846,0.90179,1.06524,0.000701053,0.000701053,0.000701053
6,84.2362,1.13601,0.96226,1.04751,0.83225,0.48621,0.54907,0.33634,1.09919,0.84102,1.05731,0.000668066,0.000668066,0.000668066
7,97.4056,1.11328,0.94103,1.05334,0.81314,0.48184,0.56962,0.348,1.08529,0.82958,1.05039,0.000635079,0.000635079,0.000635079
8,110.462,1.1133,0.91438,1.05127,0.71195,0.50973,0.57867,0.35657,1.06835,0.8075,1.05102,0.000602092,0.000602092,0.000602092
9,123.741,1.08582,0.88353,1.03558,0.71626,0.49679,0.57794,0.35399,1.07928,0.82513,1.05337,0.000569106,0.000569106,0.000569106
10,136.816,1.10377,0.86593,1.0385,0.76815,0.53428,0.61062,0.3852,1.06723,0.78825,1.0456,0.000536119,0.000536119,0.000536119
11,149.868,1.03807,1.11564,1.00521,0.76508,0.53103,0.62425,0.39526,1.0375,0.74261,1.03918,0.000503132,0.000503132,0.000503132
12,162.907,1.06006,0.80066,1.01883,0.73321,0.54672,0.62321,0.39375,1.03032,0.74219,1.03291,0.000470145,0.000470145,0.000470145
13,175.758,1.04886,0.81255,1.0132,0.5832,0.66805,0.66103,0.41501,1.03268,0.71867,1.0402,0.000437158,0.000437158,0.000437158
14,188.76,1.03337,0.77859,1.00565,0.70894,0.60286,0.65963,0.41787,1.02348,0.70684,1.03478,0.000404172,0.000404172,0.000404172
15,201.575,1.0164,0.76524,0.99955,0.60046,0.64906,0.65213,0.41593,1.01285,0.68999,1.0226,0.000371185,0.000371185,0.000371185
16,214.879,0.99078,0.79874,1.00747,0.6506,0.57516,0.609,0.37443,1.06501,0.78213,1.04744,0.000338198,0.000338198,0.000338198
17,227.571,0.96434,0.76927,0.99042,0.66699,0.60402,0.65036,0.40987,1.02243,0.69016,1.03291,0.000305211,0.000305211,0.000305211
18,240.402,0.95532,0.71146,0.98202,0.6858,0.62191,0.67247,0.42851,1.02421,0.70571,1.03129,0.000272224,0.000272224,0.000272224
19,253.237,0.98889,0.72025,1.00099,0.6449,0.66598,0.68021,0.43478,1.01638,0.68687,1.02402,0.000239238,0.000239238,0.000239238
20,265.848,0.95161,0.69614,0.98729,0.699,0.65854,0.70176,0.45325,1.00954,0.6657,1.02403,0.000206251,0.000206251,0.000206251
21,278.412,0.94917,0.68051,0.98157,0.69511,0.63718,0.68939,0.44393,0.99551,0.65366,1.01838,0.000173264,0.000173264,0.000173264
22,290.912,0.94311,0.6691,0.98982,0.70703,0.65219,0.70381,0.4565,0.99206,0.65057,1.01688,0.000140277,0.000140277,0.000140277
23,303.698,0.92646,0.65232,0.98824,0.7404,0.62962,0.70169,0.45427,0.99579,0.64893,1.01918,0.00010729,0.00010729,0.00010729
24,316.216,0.92355,0.6565,0.96662,0.67543,0.66755,0.69761,0.45137,0.98557,0.6367,1.01698,7.43036e-05,7.43036e-05,7.43036e-05
25,328.763,0.93165,0.71541,0.96668,0.69454,0.6705,0.70049,0.45494,0.97629,0.63561,1.01246,4.13168e-05,4.13168e-05,4.13168e-05
