epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.4271,1.16768,1.32369,1.0603,0.82532,0.35358,0.40419,0.2457,1.09831,1.01213,1.04861,0.000273522,0.000273522,0.000273522
2,32.3082,1.14783,1.14107,1.0616,0.78117,0.4287,0.47591,0.28433,1.10793,0.91928,1.05142,0.000529362,0.000529362,0.000529362
3,47.1907,1.17636,1.08836,1.08044,0.65012,0.42666,0.47351,0.2873,1.09784,0.92787,1.06724,0.00076321,0.00076321,0.00076321
4,61.8534,1.109,0.98496,1.0538,0.81671,0.4537,0.52292,0.31697,1.10327,0.89222,1.05978,0.00073404,0.00073404,0.00073404
5,76.3995,1.09714,0.94843,1.04746,0.79779,0.44362,0.50369,0.30755,1.08377,0.88248,1.06071,0.000701053,0.000701053,0.000701053
6,90.7422,1.1032,0.92893,1.05089,0.77305,0.479,0.53477,0.31963,1.11897,0.86984,1.06794,0.000668066,0.000668066,0.000668066
7,104.911,1.06913,0.86799,1.0393,0.70593,0.54059,0.58512,0.36783,1.04999,0.75208,1.03662,0.000635079,0.000635079,0.000635079
8,119.222,1.04588,0.84312,1.03233,0.81861,0.51461,0.5983,0.36792,1.04481,0.7523,1.04235,0.000602092,0.000602092,0.000602092
9,133.509,1.04395,0.83362,1.03196,0.81407,0.5331,0.61139,0.38031,1.03796,0.74447,1.03539,0.000569106,0.000569106,0.000569106
10,147.444,1.03782,0.79443,1.01869,0.59972,0.60441,0.62194,0.38498,1.07706,0.72463,1.04926,0.000536119,0.000536119,0.000536119
11,161.495,1.00629,0.76663,1.00458,0.58287,0.62079,0.62089,0.38955,1.01208,0.69684,1.02162,0.000503132,0.000503132,0.000503132
12,175.378,1.01599,0.75938,1.01198,0.77203,0.5598,0.63513,0.39662,1.02413,0.68649,1.03008,0.000470145,0.000470145,0.000470145
13,189.488,0.97249,0.73945,1.0052,0.73303,0.57983,0.64751,0.41074,0.99863,0.6811,1.02039,0.000437158,0.000437158,0.000437158
14,203.474,0.9847,0.71696,1.0023,0.73621,0.63127,0.67799,0.43476,0.99752,0.65939,1.01702,0.000404172,0.000404172,0.000404172
15,217.376,0.99029,0.71905,1.00355,0.71283,0.60502,0.65502,0.41836,1.00715,0.67961,1.01861,0.000371185,0.000371185,0.000371185
16,231.668,0.97069,0.72545,1.00575,0.65579,0.62686,0.6594,0.42247,1.0218,0.66801,1.02275,0.000338198,0.000338198,0.000338198
17,245.615,0.95406,0.68537,1.00029,0.66465,0.64303,0.66651,0.42789,1.00436,0.66015,1.01729,0.000305211,0.000305211,0.000305211
18,259.249,0.91907,0.65211,0.98049,0.68837,0.66699,0.69401,0.44736,0.99464,0.63928,1.01855,0.000272224,0.000272224,0.000272224
19,272.926,0.91579,0.65974,0.97968,0.69916,0.65494,0.70345,0.45826,0.99059,0.63821,1.01223,0.000239238,0.000239238,0.000239238
20,286.658,0.91994,0.63573,0.99112,0.72124,0.67686,0.71842,0.47051,0.98013,0.62782,1.01242,0.000206251,0.000206251,0.000206251
21,300.411,0.90372,0.62977,0.97888,0.75327,0.66832,0.7212,0.47251,0.97295,0.61598,1.00717,0.000173264,0.000173264,0.000173264
22,314.194,0.8854,0.61319,0.96589,0.75918,0.67986,0.73195,0.48303,0.9645,0.60861,1.00495,0.000140277,0.000140277,0.000140277
23,327.865,0.87027,0.60174,0.96429,0.77001,0.66149,0.72599,0.47525,0.97035,0.60612,1.00912,0.00010729,0.00010729,0.00010729
24,341.461,0.84942,0.58253,0.95638,0.7523,0.67217,0.72925,0.47924,0.95807,0.60171,1.00356,7.43036e-05,7.43036e-05,7.43036e-05
25,355.123,0.84542,0.57531,0.95303,0.76085,0.66163,0.72648,0.48017,0.94982,0.59341,1.00019,4.13168e-05,4.13168e-05,4.13168e-05
