epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.726,1.23028,1.54986,1.08979,0.78488,0.33646,0.3627,0.21701,1.17494,1.1442,1.06518,0.00013328,0.00013328,0.00013328
2,23.4812,1.18826,1.33937,1.06212,0.80313,0.33493,0.36486,0.21351,1.21471,1.10563,1.08709,0.000264004,0.000264004,0.000264004
3,34.1652,1.18321,1.25776,1.05575,0.79854,0.32738,0.37256,0.22286,1.1664,1.16655,1.06529,0.000383513,0.000383513,0.000383513
4,45.0133,1.16493,1.18231,1.04396,0.82532,0.36378,0.411,0.24647,1.12943,1.09189,1.05322,0.000491807,0.000491807,0.000491807
5,56.0451,1.18904,1.1731,1.05562,0.81119,0.38152,0.44009,0.26005,1.13735,1.04924,1.0701,0.000588884,0.000588884,0.000588884
6,67.0612,1.15385,1.0909,1.07088,0.77155,0.40996,0.45297,0.26816,1.14056,1.04209,1.07629,0.000668066,0.000668066,0.000668066
7,77.9776,1.13946,1.02969,1.06825,0.78563,0.42604,0.46538,0.27324,1.12796,0.99319,1.06503,0.000635079,0.000635079,0.000635079
8,88.9143,1.11746,1.02549,1.05723,0.79233,0.44217,0.48093,0.2908,1.09428,0.94181,1.06647,0.000602092,0.000602092,0.000602092
9,99.7342,1.10055,1.0044,1.03414,0.77896,0.44658,0.47446,0.28693,1.09905,0.94052,1.0534,0.000569106,0.000569106,0.000569106
10,110.434,1.08736,0.96568,1.01945,0.83552,0.44613,0.50409,0.30902,1.09719,0.87375,1.05731,0.000536119,0.000536119,0.000536119
11,121.165,1.03582,0.95701,1.03097,0.80578,0.4578,0.50779,0.30532,1.09651,0.88652,1.05857,0.000503132,0.000503132,0.000503132
12,131.845,1.05232,0.94336,1.01462,0.82021,0.45247,0.51026,0.30983,1.09547,0.87384,1.06135,0.000470145,0.000470145,0.000470145
13,142.597,1.04184,0.88532,1.01491,0.79809,0.48205,0.52796,0.3217,1.09788,0.84895,1.05821,0.000437158,0.000437158,0.000437158
14,153.258,1.07847,0.96474,1.02072,0.77231,0.46716,0.50955,0.30549,1.12153,0.89497,1.06527,0.000404172,0.000404172,0.000404172
15,163.926,1.0659,0.92607,1.02365,0.80861,0.48549,0.53087,0.32325,1.0688,0.84657,1.0464,0.000371185,0.000371185,0.000371185
16,175.334,1.03784,1.07025,1.02543,0.82167,0.47936,0.52381,0.32521,1.07059,0.90331,1.05369,0.000338198,0.000338198,0.000338198
17,186.083,1.03817,1.0136,1.01202,0.81729,0.47468,0.52752,0.32033,1.08677,0.86917,1.06035,0.000305211,0.000305211,0.000305211
18,196.876,1.01619,0.9143,1.00947,0.81373,0.46801,0.52511,0.32239,1.07707,0.83728,1.05403,0.000272224,0.000272224,0.000272224
19,207.492,1.01294,0.90191,1.00358,0.77796,0.48643,0.54699,0.33762,1.06043,0.81568,1.04001,0.000239238,0.000239238,0.000239238
20,218.185,0.96209,0.85919,0.99048,0.80489,0.4839,0.55585,0.34249,1.06828,0.81538,1.04337,0.000206251,0.000206251,0.000206251
21,228.776,0.97722,0.86688,0.9973,0.77126,0.51092,0.57367,0.35685,1.05228,0.78318,1.04003,0.000173264,0.000173264,0.000173264
22,239.328,0.90418,0.80059,0.97982,0.79612,0.48646,0.57144,0.35793,1.04773,0.77864,1.04351,0.000140277,0.000140277,0.000140277
23,249.993,0.9397,0.83177,0.98411,0.75265,0.51091,0.57246,0.36037,1.04016,0.77526,1.03915,0.00010729,0.00010729,0.00010729
24,260.549,0.95848,0.83235,0.97655,0.79031,0.50037,0.57031,0.35829,1.03824,0.77233,1.03692,7.43036e-05,7.43036e-05,7.43036e-05
25,271.031,0.94672,0.81084,0.98539,0.80126,0.50116,0.57344,0.35984,1.03278,0.76466,1.03503,4.13168e-05,4.13168e-05,4.13168e-05
