epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.847,1.20066,1.37666,1.06995,0.82053,0.36696,0.4159,0.2464,1.1384,1.01316,1.04758,0.000274361,0.000274361,0.000274361
2,35.187,1.14975,1.07905,1.05359,0.80492,0.48059,0.52711,0.32387,1.11157,0.91117,1.05468,0.000530167,0.000530167,0.000530167
3,51.5686,1.14838,1.00507,1.06188,0.77448,0.45611,0.49018,0.29488,1.12597,0.9236,1.06155,0.000763983,0.000763983,0.000763983
4,67.5252,1.13965,0.96207,1.05985,0.80516,0.50032,0.55123,0.32991,1.12852,0.87537,1.06056,0.00073404,0.00073404,0.00073404
5,83.3238,1.11245,0.93007,1.04829,0.62795,0.57609,0.59904,0.36632,1.07683,0.79916,1.04733,0.000701053,0.000701053,0.000701053
6,98.8867,1.09138,0.86959,1.04293,0.53426,0.52044,0.56172,0.34511,1.10127,0.81055,1.05834,0.000668066,0.000668066,0.000668066
7,114.785,1.06892,0.83121,1.03675,0.77673,0.52701,0.58704,0.35323,1.07976,0.88157,1.05673,0.000635079,0.000635079,0.000635079
8,130.342,1.08842,0.82785,1.04385,0.69694,0.61725,0.66293,0.4265,1.04082,0.74419,1.03217,0.000602092,0.000602092,0.000602092
9,145.649,1.05992,0.77842,1.0292,0.67669,0.64419,0.69242,0.44877,1.0103,0.68286,1.02506,0.000569106,0.000569106,0.000569106
10,161.219,1.06282,0.78116,1.02872,0.68718,0.65154,0.70026,0.45869,1.02835,0.69969,1.029,0.000536119,0.000536119,0.000536119
11,176.72,1.02598,0.74842,1.01405,0.72139,0.62762,0.67639,0.43187,1.02285,0.67236,1.02964,0.000503132,0.000503132,0.000503132
12,192.125,1.01574,0.72987,1.01127,0.75497,0.63339,0.71596,0.46938,0.99881,0.66808,1.01903,0.000470145,0.000470145,0.000470145
13,207.562,1.0125,0.71706,1.01256,0.73249,0.65363,0.70208,0.45302,0.98973,0.65213,1.01698,0.000437158,0.000437158,0.000437158
14,223.01,1.01283,0.69956,1.01114,0.71963,0.68795,0.72835,0.47164,1.01428,0.64922,1.02816,0.000404172,0.000404172,0.000404172
15,238.465,0.99295,0.68843,1.00679,0.72695,0.68694,0.73457,0.4853,0.98283,0.6381,1.01344,0.000371185,0.000371185,0.000371185
16,254.223,0.9779,0.687,1.00221,0.74979,0.67468,0.73372,0.48342,1.00018,0.65088,1.01828,0.000338198,0.000338198,0.000338198
17,269.468,0.95182,0.64899,0.9874,0.75061,0.6596,0.72924,0.4735,1.02266,0.6385,1.02419,0.000305211,0.000305211,0.000305211
18,284.397,0.93835,0.63683,0.98484,0.73322,0.70648,0.74946,0.49372,0.98327,0.62058,1.01126,0.000272224,0.000272224,0.000272224
19,299.486,0.93877,0.62258,0.98686,0.75367,0.70054,0.7563,0.50205,0.97175,0.60473,1.00516,0.000239238,0.000239238,0.000239238
20,314.649,0.91957,0.60398,0.98369,0.778,0.68176,0.74606,0.49465,0.96274,0.60666,1.00577,0.000206251,0.000206251,0.000206251
21,329.585,0.91937,0.60617,0.97363,0.7725,0.70027,0.7593,0.50582,0.96103,0.58866,1.00228,0.000173264,0.000173264,0.000173264
22,344.658,0.90284,0.58304,0.97704,0.79724,0.71437,0.77822,0.52127,0.95571,0.57704,0.9985,0.000140277,0.000140277,0.000140277
23,359.607,0.9143,0.58544,0.97438,0.76837,0.73347,0.77282,0.51806,0.95264,0.57942,0.99621,0.00010729,0.00010729,0.00010729
24,374.685,0.8876,0.57297,0.9701,0.80705,0.71392,0.77949,0.52496,0.94818,0.57301,0.99776,7.43036e-05,7.43036e-05,7.43036e-05
25,389.646,0.866,0.55282,0.95452,0.80874,0.7171,0.78291,0.52862,0.94589,0.56941,0.996,4.13168e-05,4.13168e-05,4.13168e-05
