epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,20.8232,1.17493,1.26958,1.06274,0.81307,0.39926,0.45162,0.27738,1.07865,0.94688,1.03969,0.000275293,0.000275293,0.000275293
2,39.081,1.1421,1.01878,1.04867,0.65105,0.47241,0.53359,0.32784,1.10556,0.87454,1.04881,0.000531063,0.000531063,0.000531063
3,57.0889,1.125,0.934,1.04577,0.8041,0.49334,0.55504,0.34253,1.07425,0.86666,1.05252,0.000764841,0.000764841,0.000764841
4,74.8066,1.10737,0.88632,1.04575,0.74497,0.52371,0.60804,0.37892,1.04634,0.76192,1.02796,0.00073404,0.00073404,0.00073404
5,92.3786,1.08195,0.84131,1.03651,0.55816,0.57827,0.5909,0.36221,1.09903,0.78495,1.04883,0.000701053,0.000701053,0.000701053
6,109.647,1.06889,0.80942,1.03098,0.61155,0.64519,0.65988,0.41849,1.01334,0.69379,1.02579,0.000668066,0.000668066,0.000668066
7,127.11,1.05733,0.77424,1.027,0.6127,0.66092,0.6583,0.41927,1.01628,0.70555,1.02616,0.000635079,0.000635079,0.000635079
8,144.413,1.03955,0.74799,1.01943,0.69043,0.67891,0.70971,0.46635,0.98802,0.65977,1.01231,0.000602092,0.000602092,0.000602092
9,161.71,1.02686,0.71905,1.01456,0.72422,0.62592,0.68935,0.44678,0.99126,0.66786,1.01827,0.000569106,0.000569106,0.000569106
10,178.977,1.02347,0.71434,1.01369,0.77469,0.64234,0.72528,0.47154,0.99494,0.64183,1.02119,0.000536119,0.000536119,0.000536119
11,196.066,1.00879,0.69125,1.01093,0.72104,0.66285,0.71859,0.47583,0.9753,0.62384,1.0062,0.000503132,0.000503132,0.000503132
12,213.346,1.00749,0.68082,1.00591,0.70229,0.65635,0.7059,0.45683,1.01032,0.64044,1.01586,0.000470145,0.000470145,0.000470145
13,230.459,1.00037,0.67348,1.00381,0.75129,0.67786,0.73896,0.48812,0.98223,0.60939,1.00543,0.000437158,0.000437158,0.000437158
14,247.665,0.99024,0.6547,0.99707,0.76659,0.70782,0.7649,0.50919,0.96999,0.5992,1.00718,0.000404172,0.000404172,0.000404172
15,264.79,0.98975,0.64764,1.00429,0.76278,0.69867,0.75765,0.50639,0.97199,0.59671,1.00057,0.000371185,0.000371185,0.000371185
16,282.796,0.94828,0.63312,0.99198,0.75973,0.70204,0.75835,0.50131,0.97438,0.59521,1.00473,0.000338198,0.000338198,0.000338198
17,299.689,0.93123,0.60262,0.98365,0.7938,0.69059,0.75896,0.50273,0.96121,0.58665,1.00455,0.000305211,0.000305211,0.000305211
18,316.405,0.92669,0.58889,0.97827,0.79718,0.71054,0.76732,0.517,0.95661,0.57984,0.99763,0.000272224,0.000272224,0.000272224
19,333.199,0.91275,0.57591,0.97434,0.78964,0.71532,0.77737,0.51998,0.95989,0.58812,1.00037,0.000239238,0.000239238,0.000239238
20,349.995,0.90304,0.56462,0.97131,0.76967,0.73528,0.7878,0.53099,0.94103,0.56041,0.99146,0.000206251,0.000206251,0.000206251
21,366.997,0.89125,0.55298,0.96607,0.80289,0.70863,0.7791,0.52663,0.93486,0.55591,0.99298,0.000173264,0.000173264,0.000173264
22,383.676,0.8792,0.54566,0.96142,0.79575,0.71884,0.78906,0.53301,0.93539,0.55072,0.99256,0.000140277,0.000140277,0.000140277
23,400.44,0.87236,0.53643,0.95835,0.77647,0.729,0.79068,0.53372,0.92413,0.5464,0.98633,0.00010729,0.00010729,0.00010729
24,417.215,0.86385,0.52703,0.95799,0.82453,0.71784,0.7914,0.53611,0.92358,0.54396,0.98648,7.43036e-05,7.43036e-05,7.43036e-05
25,433.917,0.85552,0.51917,0.95598,0.83778,0.71632,0.79825,0.54416,0.91659,0.53477,0.98596,4.13168e-05,4.13168e-05,4.13168e-05
