epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.2592,1.1636,1.33575,1.06235,0.84073,0.3566,0.40691,0.24618,1.11536,1.01958,1.04602,0.000274107,0.000274107,0.000274107
2,34.2168,1.14172,1.12335,1.05431,0.81197,0.43328,0.48885,0.29457,1.0981,0.92953,1.06254,0.000529923,0.000529923,0.000529923
3,49.8627,1.14485,1.04584,1.06464,0.80015,0.42322,0.48343,0.29357,1.10553,0.90846,1.05876,0.000763749,0.000763749,0.000763749
4,65.2569,1.1001,0.97879,1.04938,0.77354,0.44331,0.48021,0.28684,1.11738,0.8912,1.06436,0.00073404,0.00073404,0.00073404
5,80.6501,1.11558,0.93795,1.05865,0.82704,0.45983,0.53897,0.32742,1.08774,0.84935,1.05873,0.000701053,0.000701053,0.000701053
6,95.6631,1.08979,0.89491,1.04195,0.70952,0.5181,0.55248,0.3336,1.11039,0.82001,1.06795,0.000668066,0.000668066,0.000668066
7,110.84,1.08097,0.85472,1.03234,0.76213,0.55301,0.60563,0.3737,1.03029,0.75653,1.02802,0.000635079,0.000635079,0.000635079
8,125.823,1.0603,0.81737,1.03501,0.62717,0.58703,0.61432,0.38266,1.06191,0.7333,1.04111,0.000602092,0.000602092,0.000602092
9,140.742,1.04059,0.79954,1.01867,0.61515,0.62622,0.6408,0.40889,1.01491,0.69462,1.02053,0.000569106,0.000569106,0.000569106
10,155.732,1.04448,0.78152,1.02596,0.79174,0.5649,0.64673,0.41037,1.01344,0.69785,1.02862,0.000536119,0.000536119,0.000536119
11,170.702,1.01469,0.75709,1.0102,0.65653,0.62525,0.6544,0.41527,1.02263,0.6835,1.031,0.000503132,0.000503132,0.000503132
12,185.494,1.02054,0.74545,1.01462,0.59625,0.65447,0.65933,0.42008,1.00662,0.6785,1.01956,0.000470145,0.000470145,0.000470145
13,200.407,0.97534,0.712,1.0008,0.61377,0.64143,0.65338,0.4165,1.01515,0.67339,1.02614,0.000437158,0.000437158,0.000437158
14,215.266,0.98581,0.70936,1.00058,0.63244,0.6541,0.65511,0.41839,1.01603,0.66897,1.02749,0.000404172,0.000404172,0.000404172
15,229.981,0.9765,0.7039,1.00427,0.70826,0.62494,0.68326,0.44244,0.97946,0.64278,1.01584,0.000371185,0.000371185,0.000371185
16,245.478,0.94812,0.67716,0.99204,0.68517,0.63647,0.67511,0.43161,1.00786,0.65762,1.02486,0.000338198,0.000338198,0.000338198
17,259.984,0.92556,0.64466,0.97889,0.72637,0.65665,0.70314,0.4546,0.98969,0.63562,1.01702,0.000305211,0.000305211,0.000305211
18,274.543,0.91056,0.64512,0.98071,0.73876,0.64423,0.71212,0.46338,0.98166,0.63453,1.01218,0.000272224,0.000272224,0.000272224
19,289.151,0.93044,0.64033,0.98151,0.76149,0.64052,0.70851,0.46556,0.97901,0.62692,1.0115,0.000239238,0.000239238,0.000239238
20,303.609,0.91453,0.62486,0.98447,0.74793,0.66176,0.71607,0.4709,0.96189,0.61023,1.00508,0.000206251,0.000206251,0.000206251
21,318.323,0.88173,0.60934,0.97424,0.74086,0.66701,0.72521,0.47632,0.96759,0.61025,1.01207,0.000173264,0.000173264,0.000173264
22,332.897,0.87511,0.58647,0.96752,0.73951,0.6781,0.73673,0.48476,0.96838,0.60405,1.01284,0.000140277,0.000140277,0.000140277
23,347.357,0.84938,0.5751,0.96432,0.73613,0.69087,0.73621,0.49111,0.94897,0.59312,1.00105,0.00010729,0.00010729,0.00010729
24,361.818,0.85578,0.57105,0.95725,0.75669,0.67225,0.73583,0.49138,0.95048,0.59154,0.9995,7.43036e-05,7.43036e-05,7.43036e-05
25,376.416,0.86622,0.56946,0.96065,0.72818,0.69968,0.74218,0.49672,0.94685,0.58387,1.00093,4.13168e-05,4.13168e-05,4.13168e-05
