epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.4355,1.28014,1.4072,1.09952,0.85523,0.40329,0.46981,0.28203,1.10428,0.94824,1.04199,0.000275047,0.000275047,0.000275047
2,36.2207,1.24683,1.13528,1.08811,0.7494,0.46431,0.48616,0.28594,1.1569,0.97322,1.06225,0.000530826,0.000530826,0.000530826
3,53.4214,1.22106,1.04263,1.08216,0.83961,0.47616,0.56496,0.34341,1.10612,0.83686,1.06776,0.000764614,0.000764614,0.000764614
4,70.7031,1.21027,0.98711,1.08106,0.84239,0.5136,0.61046,0.38063,1.08538,0.82673,1.05021,0.00073404,0.00073404,0.00073404
5,87.5686,1.18423,0.93177,1.07399,0.71869,0.55934,0.60638,0.3742,1.0602,0.75614,1.04047,0.000701053,0.000701053,0.000701053
6,104.536,1.16148,0.89376,1.06569,0.67115,0.55727,0.61089,0.37462,1.09293,0.82736,1.05635,0.000668066,0.000668066,0.000668066
7,121.028,1.15364,0.85844,1.06185,0.63429,0.65951,0.68298,0.43399,1.04856,0.69607,1.03559,0.000635079,0.000635079,0.000635079
8,137.857,1.16071,0.838,1.05631,0.7235,0.63767,0.68809,0.43296,1.03373,0.71689,1.03858,0.000602092,0.000602092,0.000602092
9,154.65,1.13379,0.80728,1.05097,0.62112,0.66303,0.65395,0.41551,1.01544,0.69393,1.02742,0.000569106,0.000569106,0.000569106
10,171.17,1.12293,0.78381,1.04764,0.69262,0.61117,0.68191,0.43485,1.02618,0.67426,1.01891,0.000536119,0.000536119,0.000536119
11,187.635,1.12046,0.77504,1.04576,0.72994,0.66723,0.72426,0.465,1.01882,0.65282,1.01731,0.000503132,0.000503132,0.000503132
12,204.148,1.09914,0.75357,1.04062,0.69482,0.64249,0.70523,0.45426,1.00983,0.65045,1.01601,0.000470145,0.000470145,0.000470145
13,220.494,1.09104,0.73748,1.03582,0.76093,0.67997,0.75521,0.49102,1.01196,0.62853,1.0168,0.000437158,0.000437158,0.000437158
14,237.154,1.08725,0.72199,1.03699,0.7033,0.69829,0.73933,0.47925,1.00107,0.62773,1.01424,0.000404172,0.000404172,0.000404172
15,253.569,1.06678,0.70678,1.02472,0.72269,0.68395,0.73818,0.48055,0.99751,0.61441,1.0088,0.000371185,0.000371185,0.000371185
16,271.288,1.03864,0.69437,1.02551,0.73,0.67451,0.733,0.47305,1.01738,0.62731,1.02152,0.000338198,0.000338198,0.000338198
17,287.526,1.02542,0.66233,1.01795,0.71868,0.71274,0.74478,0.49,0.98369,0.61245,1.01203,0.000305211,0.000305211,0.000305211
18,303.692,1.01589,0.64804,1.01178,0.77332,0.68182,0.76199,0.50616,0.97089,0.58827,1.00227,0.000272224,0.000272224,0.000272224
19,320.09,1.01719,0.64022,1.00825,0.77213,0.70379,0.77553,0.51432,0.97233,0.59738,1.00601,0.000239238,0.000239238,0.000239238
20,336.149,0.98839,0.62051,0.99993,0.76499,0.71564,0.77428,0.51938,0.96552,0.58362,1.00294,0.000206251,0.000206251,0.000206251
21,352.225,0.98554,0.60824,0.99871,0.75889,0.72487,0.78149,0.52501,0.9617,0.56988,0.99706,0.000173264,0.000173264,0.000173264
22,368.302,0.97103,0.60002,0.99273,0.79458,0.71078,0.78055,0.52513,0.95443,0.56984,0.99841,0.000140277,0.000140277,0.000140277
23,384.481,0.96279,0.58909,0.98488,0.77961,0.7231,0.78882,0.53495,0.94697,0.56349,0.99397,0.00010729,0.00010729,0.00010729
24,400.571,0.95398,0.57973,0.98564,0.78853,0.74055,0.79881,0.54442,0.94352,0.55607,0.99361,7.43036e-05,7.43036e-05,7.43036e-05
25,416.714,0.94052,0.57023,0.97932,0.79279,0.72954,0.79676,0.54116,0.94216,0.55665,0.99381,4.13168e-05,4.13168e-05,4.13168e-05
