epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,21.4283,1.20368,1.31121,1.06964,0.8608,0.40246,0.48376,0.30263,1.08156,0.91697,1.03661,0.000275187,0.000275187,0.000275187
2,41.5049,1.15329,1.03111,1.05379,0.80748,0.45967,0.53124,0.32787,1.10268,0.85681,1.04034,0.000530961,0.000530961,0.000530961
3,61.4424,1.13379,0.95575,1.05142,0.66556,0.481,0.55277,0.32538,1.12657,0.84158,1.06818,0.000764744,0.000764744,0.000764744
4,80.9883,1.12084,0.90519,1.04655,0.76461,0.48431,0.55196,0.34296,1.05843,0.80684,1.03486,0.00073404,0.00073404,0.00073404
5,100.238,1.08901,0.8502,1.0449,0.5776,0.60726,0.60366,0.38361,1.04696,0.76259,1.03125,0.000701053,0.000701053,0.000701053
6,119.137,1.0734,0.81324,1.03295,0.69612,0.62818,0.67325,0.43431,1.01615,0.6972,1.02287,0.000668066,0.000668066,0.000668066
7,138.208,1.06529,0.78314,1.03099,0.68975,0.62074,0.67873,0.43449,1.02546,0.72202,1.02575,0.000635079,0.000635079,0.000635079
8,157.119,1.03682,0.74304,1.01346,0.64377,0.65464,0.67875,0.43306,1.02353,0.6812,1.02614,0.000602092,0.000602092,0.000602092
9,176.166,1.03191,0.7382,1.01654,0.76312,0.64211,0.71936,0.46516,1.00884,0.66005,1.01871,0.000569106,0.000569106,0.000569106
10,194.977,1.01751,0.71212,1.01043,0.71998,0.64246,0.70604,0.46293,1.01498,0.65531,1.02002,0.000536119,0.000536119,0.000536119
11,213.756,1.02074,0.70348,1.01362,0.7191,0.63332,0.70053,0.45613,0.99118,0.64811,1.01271,0.000503132,0.000503132,0.000503132
12,232.497,1.00573,0.68409,1.00708,0.72526,0.68515,0.7385,0.47137,1.02273,0.64777,1.02746,0.000470145,0.000470145,0.000470145
13,251.229,0.99697,0.67162,1.00493,0.77733,0.67844,0.74061,0.48278,0.98272,0.61883,1.0072,0.000437158,0.000437158,0.000437158
14,270.299,1.00123,0.65907,1.00493,0.77177,0.69492,0.74915,0.49244,0.96867,0.60981,1.00411,0.000404172,0.000404172,0.000404172
15,288.979,0.9815,0.65571,1.00069,0.73455,0.70919,0.74348,0.48961,0.97285,0.60649,1.00574,0.000371185,0.000371185,0.000371185
16,308.816,0.96279,0.64483,0.99499,0.76841,0.6545,0.73209,0.4794,0.98919,0.62327,1.01177,0.000338198,0.000338198,0.000338198
17,327.153,0.93762,0.61158,0.97979,0.77428,0.69968,0.7527,0.4982,0.97459,0.59957,1.00157,0.000305211,0.000305211,0.000305211
18,345.498,0.922,0.59404,0.97404,0.8,0.71403,0.77838,0.51904,0.96324,0.58425,0.99913,0.000272224,0.000272224,0.000272224
19,364.111,0.91127,0.57953,0.97338,0.78822,0.69964,0.78021,0.51759,0.95718,0.58403,0.99974,0.000239238,0.000239238,0.000239238
20,382.522,0.90366,0.56825,0.97217,0.76548,0.70962,0.76543,0.51006,0.95719,0.5791,0.99913,0.000206251,0.000206251,0.000206251
21,400.891,0.89288,0.56099,0.96773,0.81373,0.70928,0.77761,0.51616,0.95716,0.56936,0.99971,0.000173264,0.000173264,0.000173264
22,419.032,0.88261,0.55027,0.96935,0.82178,0.7174,0.79407,0.53502,0.94515,0.55645,0.99433,0.000140277,0.000140277,0.000140277
23,437.44,0.87814,0.54272,0.96155,0.79377,0.73142,0.79167,0.5313,0.93778,0.54893,0.99206,0.00010729,0.00010729,0.00010729
24,455.892,0.86975,0.53612,0.95765,0.84333,0.71598,0.79557,0.5369,0.93467,0.54523,0.99018,7.43036e-05,7.43036e-05,7.43036e-05
25,474.21,0.86325,0.5305,0.95403,0.81562,0.72932,0.79512,0.53712,0.93072,0.54247,0.98928,4.13168e-05,4.13168e-05,4.13168e-05
