epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.352,1.21189,1.48966,1.04606,0.7827,0.33822,0.35767,0.21716,1.14735,1.11717,1.06003,0.00018326,0.00018326,0.00018326
2,24.717,1.21101,1.26637,1.07664,0.792,0.32537,0.37012,0.21343,1.19507,1.14096,1.08123,0.000360006,0.000360006,0.000360006
3,36.2301,1.15787,1.18252,1.07196,0.81267,0.37356,0.41819,0.25172,1.10772,1.02397,1.05249,0.000521578,0.000521578,0.000521578
4,47.4937,1.17718,1.15483,1.05702,0.70725,0.39381,0.40029,0.23751,1.1364,0.99115,1.06479,0.000667976,0.000667976,0.000667976
5,58.6148,1.142,1.09329,1.05357,0.75583,0.43149,0.45261,0.2663,1.12129,0.98188,1.05918,0.000701053,0.000701053,0.000701053
6,69.7952,1.13189,1.07915,1.065,0.76255,0.41144,0.46378,0.28186,1.11428,0.94376,1.07667,0.000668066,0.000668066,0.000668066
7,80.978,1.13866,1.05811,1.0654,0.8011,0.43477,0.49145,0.29002,1.12446,0.9131,1.07486,0.000635079,0.000635079,0.000635079
8,92.2355,1.14881,1.04656,1.06946,0.80621,0.44986,0.51172,0.30732,1.13294,0.89298,1.07695,0.000602092,0.000602092,0.000602092
9,103.704,1.11878,0.98685,1.04169,0.79493,0.45407,0.51076,0.31199,1.12183,0.89784,1.06401,0.000569106,0.000569106,0.000569106
10,114.844,1.1112,0.98085,1.04573,0.80247,0.46456,0.52516,0.31931,1.08357,0.84766,1.05456,0.000536119,0.000536119,0.000536119
11,126.012,1.05397,0.91576,1.0346,0.78356,0.46586,0.52188,0.31544,1.09379,0.86155,1.05274,0.000503132,0.000503132,0.000503132
12,137.13,1.05813,0.90274,1.03444,0.75311,0.49269,0.51541,0.31115,1.10118,0.89422,1.05575,0.000470145,0.000470145,0.000470145
13,148.126,1.08402,0.8927,1.04078,0.79718,0.47695,0.53419,0.31899,1.10148,0.83811,1.06825,0.000437158,0.000437158,0.000437158
14,159.319,1.0734,0.90557,1.01876,0.85296,0.47651,0.5553,0.34552,1.06065,0.8093,1.05083,0.000404172,0.000404172,0.000404172
15,170.195,1.01154,0.84942,1.02486,0.83781,0.49013,0.5597,0.34881,1.04818,0.7859,1.04549,0.000371185,0.000371185,0.000371185
16,181.575,0.97481,0.9092,0.99939,0.82664,0.48348,0.56737,0.35348,1.08409,0.88573,1.0532,0.000338198,0.000338198,0.000338198
17,192.396,0.99529,0.88482,1.01367,0.75729,0.49455,0.55897,0.34758,1.07062,0.84042,1.04523,0.000305211,0.000305211,0.000305211
18,203.212,0.98679,0.86782,1.00326,0.848,0.48435,0.57383,0.36162,1.06874,0.79623,1.04146,0.000272224,0.000272224,0.000272224
19,214.226,0.97885,0.83728,0.98862,0.80433,0.48032,0.56212,0.35059,1.07519,0.79147,1.04473,0.000239238,0.000239238,0.000239238
20,224.941,0.94639,0.81702,0.98809,0.84868,0.49608,0.5853,0.37039,1.04579,0.75535,1.04207,0.000206251,0.000206251,0.000206251
21,235.686,0.93353,0.80727,0.98364,0.84534,0.49969,0.59399,0.37711,1.04136,0.74285,1.03842,0.000173264,0.000173264,0.000173264
22,246.405,0.95413,0.82171,0.97674,0.76414,0.52758,0.60822,0.38464,1.03755,0.73922,1.03636,0.000140277,0.000140277,0.000140277
23,257.309,0.94281,0.8248,0.97222,0.78239,0.53192,0.60968,0.38625,1.03569,0.73001,1.03559,0.00010729,0.00010729,0.00010729
24,268.123,0.92509,0.78224,0.97392,0.85279,0.527,0.62077,0.39637,1.01972,0.72115,1.03011,7.43036e-05,7.43036e-05,7.43036e-05
25,278.857,0.89361,0.75988,0.97188,0.79352,0.53222,0.62447,0.39793,1.01756,0.71834,1.03038,4.13168e-05,4.13168e-05,4.13168e-05
