epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,23.2647,1.18345,1.25958,1.0655,0.81042,0.42502,0.47121,0.28755,1.08824,0.92635,1.03126,0.000275669,0.000275669,0.000275669
2,44.1863,1.14004,1.03275,1.05265,0.66606,0.47637,0.53075,0.32568,1.05451,0.82804,1.03889,0.000531424,0.000531424,0.000531424
3,64.4695,1.14071,0.97182,1.06396,0.64549,0.47694,0.54427,0.33129,1.07386,0.84763,1.03582,0.000765187,0.000765187,0.000765187
4,84.3802,1.11275,0.91702,1.05386,0.50741,0.57465,0.57149,0.34854,1.0634,0.81612,1.04559,0.00073404,0.00073404,0.00073404
5,104.375,1.10184,0.86524,1.04828,0.61944,0.54343,0.59474,0.36706,1.02096,0.76905,1.02907,0.000701053,0.000701053,0.000701053
6,124.201,1.04829,0.79683,1.03321,0.73576,0.57271,0.61436,0.38049,1.01723,0.7177,1.02967,0.000668066,0.000668066,0.000668066
7,143.924,1.0674,0.78841,1.03144,0.61699,0.63669,0.65261,0.40633,1.03378,0.72459,1.02764,0.000635079,0.000635079,0.000635079
8,163.734,1.04682,0.75784,1.02645,0.58312,0.57879,0.63042,0.3931,1.01718,0.71481,1.03617,0.000602092,0.000602092,0.000602092
9,183.272,1.03563,0.74352,1.02813,0.67499,0.64932,0.6716,0.43016,0.99052,0.66282,1.01042,0.000569106,0.000569106,0.000569106
10,203.027,1.01916,0.70755,1.02006,0.70921,0.62296,0.67269,0.43173,0.99785,0.66225,1.01451,0.000536119,0.000536119,0.000536119
11,222.575,0.98961,0.68837,1.00779,0.71385,0.63044,0.69024,0.44265,0.98461,0.63126,1.01136,0.000503132,0.000503132,0.000503132
12,242.105,0.98605,0.66752,1.00191,0.74738,0.68395,0.7251,0.46915,0.97191,0.61523,1.00981,0.000470145,0.000470145,0.000470145
13,261.73,0.98007,0.6573,1.00316,0.7149,0.6784,0.72591,0.47291,0.97979,0.60937,1.00647,0.000437158,0.000437158,0.000437158
14,281.337,0.99714,0.65416,1.01247,0.76167,0.67573,0.74065,0.48789,0.96086,0.60292,1.00223,0.000404172,0.000404172,0.000404172
15,300.935,0.9758,0.63742,1.00176,0.73545,0.65919,0.7263,0.47597,0.97968,0.60199,1.00726,0.000371185,0.000371185,0.000371185
16,320.694,0.92584,0.61121,0.9863,0.78106,0.66116,0.71973,0.46084,0.9715,0.60002,1.00941,0.000338198,0.000338198,0.000338198
17,339.857,0.91696,0.59368,0.98223,0.76026,0.68428,0.74007,0.48016,0.96577,0.59508,1.00883,0.000305211,0.000305211,0.000305211
18,359.033,0.91755,0.57966,0.98311,0.75245,0.71466,0.75179,0.4976,0.95681,0.58297,0.99993,0.000272224,0.000272224,0.000272224
19,378.149,0.90842,0.57247,0.98603,0.7417,0.68988,0.74293,0.4932,0.95086,0.57947,0.99678,0.000239238,0.000239238,0.000239238
20,397.237,0.90008,0.55579,0.97819,0.78414,0.69865,0.76712,0.51077,0.93787,0.56698,0.9954,0.000206251,0.000206251,0.000206251
21,416.316,0.87926,0.54296,0.97152,0.77818,0.73129,0.78625,0.52757,0.92787,0.55315,0.98819,0.000173264,0.000173264,0.000173264
22,435.501,0.88733,0.54514,0.96891,0.79409,0.70189,0.77755,0.52628,0.92698,0.55255,0.9877,0.000140277,0.000140277,0.000140277
23,454.537,0.87071,0.53385,0.96676,0.78974,0.71736,0.78513,0.53115,0.92503,0.55044,0.9876,0.00010729,0.00010729,0.00010729
24,473.579,0.86065,0.52549,0.96008,0.76436,0.73617,0.78901,0.53668,0.91703,0.54322,0.98604,7.43036e-05,7.43036e-05,7.43036e-05
25,492.78,0.8516,0.51842,0.95684,0.79158,0.71154,0.79142,0.53824,0.91359,0.53706,0.98359,4.13168e-05,4.13168e-05,4.13168e-05
