epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,22.5769,1.22441,1.53669,1.08649,0.81305,0.36439,0.39204,0.22959,1.12775,1.02003,1.06009,0.000271496,0.000271496,0.000271496
2,42.6006,1.1872,1.27013,1.07494,0.78016,0.40641,0.44501,0.26264,1.12129,0.96641,1.06251,0.000527416,0.000527416,0.000527416
3,63.2186,1.17882,1.13909,1.08284,0.73114,0.39308,0.40592,0.22473,1.23667,1.10209,1.10303,0.000761345,0.000761345,0.000761345
4,83.0585,1.20752,1.10164,1.08139,0.59627,0.4609,0.47595,0.28589,1.10042,0.90779,1.05318,0.00073404,0.00073404,0.00073404
5,102.827,1.17095,1.03293,1.07083,0.69794,0.45358,0.5116,0.316,1.1196,0.87153,1.07415,0.000701053,0.000701053,0.000701053
6,122.412,1.14825,0.98649,1.06404,0.69325,0.50125,0.54392,0.33357,1.1102,0.85246,1.06299,0.000668066,0.000668066,0.000668066
7,142.077,1.13738,0.9753,1.04678,0.83043,0.49269,0.58019,0.36368,1.08562,0.81666,1.05633,0.000635079,0.000635079,0.000635079
8,161.801,1.09884,0.92602,1.04162,0.84998,0.49106,0.59027,0.36719,1.07979,0.79998,1.04504,0.000602092,0.000602092,0.000602092
9,181.236,1.10732,0.91442,1.05362,0.6734,0.60139,0.62936,0.3995,1.03834,0.77327,1.03422,0.000569106,0.000569106,0.000569106
10,200.977,1.07626,0.868,1.03867,0.79304,0.54215,0.63739,0.39091,1.06036,0.77032,1.04307,0.000536119,0.000536119,0.000536119
11,220.361,1.08289,0.8607,1.03499,0.68626,0.58258,0.63116,0.39658,1.0539,0.73964,1.04662,0.000503132,0.000503132,0.000503132
12,239.568,1.05991,0.83205,1.03678,0.61723,0.62464,0.64558,0.41192,1.04264,0.73497,1.03169,0.000470145,0.000470145,0.000470145
13,258.924,1.05387,0.82298,1.02544,0.66371,0.61641,0.6582,0.42062,1.02682,0.71468,1.04112,0.000437158,0.000437158,0.000437158
14,278.331,1.04307,0.79763,1.0277,0.74434,0.6205,0.69136,0.4498,1.01804,0.69084,1.02837,0.000404172,0.000404172,0.000404172
15,297.758,1.05911,0.80254,1.02027,0.7224,0.66607,0.70581,0.4479,1.04496,0.69629,1.04065,0.000371185,0.000371185,0.000371185
16,317.512,1.03514,0.82171,1.02047,0.7018,0.6257,0.67227,0.42878,1.04728,0.72299,1.03913,0.000338198,0.000338198,0.000338198
17,336.909,1.02065,0.79576,1.01398,0.6507,0.63139,0.65628,0.42012,1.01972,0.71414,1.02855,0.000305211,0.000305211,0.000305211
18,356.313,0.98914,0.76863,1.0021,0.76564,0.64052,0.71323,0.45992,1.0152,0.67664,1.02241,0.000272224,0.000272224,0.000272224
19,375.507,0.99108,0.74836,0.9988,0.6812,0.65162,0.68852,0.44486,1.0178,0.68018,1.02768,0.000239238,0.000239238,0.000239238
20,394.664,0.99791,0.72735,1.0078,0.74477,0.65851,0.72037,0.47339,1.00612,0.65878,1.02347,0.000206251,0.000206251,0.000206251
21,413.737,0.96525,0.7159,1.00043,0.70632,0.64043,0.69973,0.45088,1.00701,0.66265,1.02304,0.000173264,0.000173264,0.000173264
22,432.927,0.9224,0.69284,0.97768,0.68956,0.67697,0.70157,0.45562,0.99418,0.64509,1.01588,0.000140277,0.000140277,0.000140277
23,452.139,0.93566,0.69386,0.97995,0.73811,0.68038,0.72769,0.47514,0.99675,0.64334,1.01841,0.00010729,0.00010729,0.00010729
24,471.164,0.91115,0.66615,0.98053,0.71638,0.69831,0.72573,0.47756,0.9955,0.63867,1.01777,7.43036e-05,7.43036e-05,7.43036e-05
25,490.172,0.88493,0.6564,0.96982,0.72885,0.6876,0.73077,0.47898,0.98995,0.63319,1.01577,4.13168e-05,4.13168e-05,4.13168e-05
