epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.8266,1.21435,1.46414,1.07115,0.80469,0.35633,0.40844,0.24344,1.11905,1.03596,1.05009,0.000273188,0.000273188,0.000273188
2,31.2139,1.16868,1.14901,1.05323,0.75518,0.41935,0.44658,0.26803,1.11716,0.98049,1.06604,0.000529041,0.000529041,0.000529041
3,45.8678,1.18324,1.10277,1.07821,0.66257,0.42864,0.4895,0.29717,1.12355,0.98244,1.06637,0.000762903,0.000762903,0.000762903
4,60.1533,1.17837,1.03051,1.06453,0.81882,0.45486,0.52722,0.31921,1.11054,0.89258,1.07382,0.00073404,0.00073404,0.00073404
5,74.4471,1.15213,0.97511,1.04444,0.81773,0.47314,0.54831,0.33085,1.11092,0.87499,1.06765,0.000701053,0.000701053,0.000701053
6,88.4632,1.12662,0.93367,1.04818,0.83068,0.44999,0.54327,0.34398,1.0727,0.84179,1.0467,0.000668066,0.000668066,0.000668066
7,102.311,1.10632,0.90321,1.04403,0.83092,0.4974,0.58995,0.3668,1.06255,0.77632,1.04964,0.000635079,0.000635079,0.000635079
8,116.164,1.05709,0.86349,1.01617,0.73181,0.54261,0.61378,0.38523,1.03846,0.74417,1.03811,0.000602092,0.000602092,0.000602092
9,129.913,1.07074,0.83305,1.02758,0.6003,0.51076,0.5533,0.34454,1.07259,0.80463,1.05272,0.000569106,0.000569106,0.000569106
10,143.475,1.06115,0.83249,1.03026,0.6864,0.60742,0.64882,0.41174,1.04401,0.73147,1.03882,0.000536119,0.000536119,0.000536119
11,157.099,1.05982,0.80724,1.01976,0.66634,0.60462,0.65291,0.41547,1.03556,0.72672,1.03709,0.000503132,0.000503132,0.000503132
12,170.981,1.06894,0.78893,1.01828,0.69676,0.62507,0.66637,0.42665,1.03174,0.72126,1.03371,0.000470145,0.000470145,0.000470145
13,184.615,1.03885,0.76547,1.01386,0.7356,0.61199,0.66811,0.42758,1.02086,0.68547,1.03154,0.000437158,0.000437158,0.000437158
14,198.293,1.0366,0.77147,1.02336,0.72556,0.6235,0.66829,0.42146,1.0229,0.69572,1.03286,0.000404172,0.000404172,0.000404172
15,211.687,1.02743,0.74003,1.00344,0.69613,0.64242,0.69061,0.44424,1.00614,0.66583,1.02896,0.000371185,0.000371185,0.000371185
16,225.86,1.01244,0.7521,1.00488,0.76833,0.60791,0.67728,0.42725,1.04255,0.71014,1.03846,0.000338198,0.000338198,0.000338198
17,239.414,0.99924,0.7064,1.00103,0.7515,0.62307,0.69186,0.44822,1.00927,0.6707,1.02278,0.000305211,0.000305211,0.000305211
18,252.775,0.97415,0.68821,0.98812,0.72071,0.59975,0.66595,0.42535,1.02563,0.69014,1.03186,0.000272224,0.000272224,0.000272224
19,266.241,0.95299,0.6602,0.97819,0.748,0.61791,0.68793,0.44209,1.00356,0.67612,1.02137,0.000239238,0.000239238,0.000239238
20,279.478,0.95731,0.66528,0.98485,0.721,0.65424,0.7063,0.46018,1.00496,0.65422,1.0212,0.000206251,0.000206251,0.000206251
21,292.759,0.94536,0.64115,0.98563,0.73522,0.66277,0.72281,0.47181,0.98817,0.63504,1.01498,0.000173264,0.000173264,0.000173264
22,306.094,0.95221,0.63122,0.99085,0.76068,0.66486,0.7372,0.48291,0.98971,0.62689,1.01425,0.000140277,0.000140277,0.000140277
23,319.413,0.93058,0.62767,0.97187,0.77472,0.66143,0.73534,0.48344,0.97937,0.62175,1.01282,0.00010729,0.00010729,0.00010729
24,332.632,0.96595,0.65486,1.01164,0.76624,0.66333,0.73508,0.48537,0.98202,0.62826,1.01758,7.43036e-05,7.43036e-05,7.43036e-05
25,346.01,0.91402,0.61554,0.97603,0.74615,0.67785,0.73949,0.48864,0.97334,0.62081,1.01196,4.13168e-05,4.13168e-05,4.13168e-05
