epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.5925,1.21605,1.34054,1.08271,0.81644,0.37128,0.43594,0.2633,1.0968,0.99114,1.0366,0.000274361,0.000274361,0.000274361
2,34.9192,1.16281,1.11203,1.06413,0.76033,0.4677,0.49171,0.29181,1.09514,0.96053,1.05242,0.000530167,0.000530167,0.000530167
3,50.9821,1.1268,1.02271,1.06213,0.79068,0.44942,0.50205,0.30351,1.07528,0.87804,1.06002,0.000763983,0.000763983,0.000763983
4,66.7261,1.14343,0.97401,1.07004,0.7684,0.45881,0.53346,0.32772,1.09348,0.85207,1.05786,0.00073404,0.00073404,0.00073404
5,82.3793,1.10307,0.92527,1.05693,0.83684,0.46585,0.54243,0.33823,1.05475,0.81434,1.04164,0.000701053,0.000701053,0.000701053
6,97.7922,1.10559,0.89559,1.05294,0.65028,0.4973,0.5583,0.34313,1.06268,0.78124,1.04572,0.000668066,0.000668066,0.000668066
7,113.396,1.07791,0.84329,1.04135,0.5502,0.58501,0.59736,0.37301,1.03156,0.74596,1.03474,0.000635079,0.000635079,0.000635079
8,128.809,1.06899,0.82673,1.03691,0.69829,0.54848,0.61283,0.37883,1.05895,0.76022,1.04147,0.000602092,0.000602092,0.000602092
9,144.096,1.05894,0.79706,1.02729,0.56964,0.576,0.60332,0.38127,1.03581,0.72672,1.03198,0.000569106,0.000569106,0.000569106
10,159.357,1.04293,0.77797,1.02434,0.59387,0.60278,0.62816,0.39839,1.00137,0.69268,1.02193,0.000536119,0.000536119,0.000536119
11,174.585,1.01753,0.75355,1.02049,0.61144,0.64561,0.65399,0.4189,1.01214,0.67765,1.02035,0.000503132,0.000503132,0.000503132
12,189.833,1.01716,0.73278,1.0225,0.64231,0.64547,0.66986,0.43275,0.99662,0.67399,1.01678,0.000470145,0.000470145,0.000470145
13,205.049,1.02886,0.73166,1.01114,0.68099,0.63934,0.67816,0.42748,1.01681,0.68017,1.02969,0.000437158,0.000437158,0.000437158
14,220.141,0.99129,0.69573,1.00715,0.67609,0.68015,0.69685,0.45227,1.01364,0.65152,1.02052,0.000404172,0.000404172,0.000404172
15,235.254,0.99249,0.68673,1.01368,0.72002,0.6646,0.71036,0.46476,0.96673,0.62873,1.00942,0.000371185,0.000371185,0.000371185
16,250.904,0.96725,0.69066,1.0055,0.68256,0.64719,0.68571,0.43851,0.99381,0.65302,1.01778,0.000338198,0.000338198,0.000338198
17,265.847,0.95344,0.64633,0.9947,0.73106,0.66338,0.71954,0.47016,0.98386,0.62914,1.01241,0.000305211,0.000305211,0.000305211
18,280.736,0.91237,0.6252,0.98117,0.69217,0.69221,0.72763,0.47281,0.97841,0.62806,1.01269,0.000272224,0.000272224,0.000272224
19,295.526,0.91263,0.62367,0.98617,0.77383,0.64808,0.72772,0.47783,0.96575,0.61233,1.0075,0.000239238,0.000239238,0.000239238
20,310.391,0.89912,0.60507,0.97602,0.73291,0.68625,0.73128,0.47855,0.96555,0.61246,1.00794,0.000206251,0.000206251,0.000206251
21,325.313,0.89875,0.5958,0.97606,0.76044,0.69229,0.74815,0.49358,0.95864,0.59973,1.00209,0.000173264,0.000173264,0.000173264
22,340.15,0.89153,0.57873,0.97376,0.73537,0.68783,0.74106,0.49107,0.95584,0.60177,1.00085,0.000140277,0.000140277,0.000140277
23,354.925,0.89295,0.58517,0.97874,0.77152,0.69242,0.75382,0.50302,0.94844,0.58847,0.99747,0.00010729,0.00010729,0.00010729
24,369.769,0.86673,0.56443,0.97022,0.7864,0.69387,0.75659,0.50669,0.94405,0.58467,0.99617,7.43036e-05,7.43036e-05,7.43036e-05
25,384.769,0.86331,0.55391,0.96367,0.78776,0.69227,0.76082,0.50858,0.94411,0.58263,0.99602,4.13168e-05,4.13168e-05,4.13168e-05
