epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,110.326,1.46669,1.21051,1.17039,0.45687,0.41532,0.44728,0.28013,1.21087,0.97658,1.01218,3.96142e-05,3.96142e-05,3.96142e-05
2,216.692,1.22275,0.82976,1.04103,0.56624,0.42798,0.48852,0.2954,1.23382,0.87715,1.01608,7.61413e-05,7.61413e-05,7.61413e-05
3,321.974,1.10712,0.74483,0.99507,0.55029,0.42045,0.47897,0.29454,1.22592,0.8739,1.01794,0.000109527,0.000109527,0.000109527
4,426.336,1.02849,0.68489,0.96475,0.51404,0.44215,0.49024,0.30437,1.21752,0.86107,1.02417,0.000104863,0.000104863,0.000104863
5,530.798,0.97032,0.64438,0.94622,0.50904,0.44721,0.49551,0.29413,1.29595,0.92493,1.06079,0.00010015,0.00010015,0.00010015
6,635.445,0.93059,0.6158,0.93275,0.53,0.45403,0.49969,0.31515,1.19234,0.86995,1.02616,9.5438e-05,9.5438e-05,9.5438e-05
7,739.957,0.90217,0.59437,0.92416,0.54522,0.43457,0.48313,0.28832,1.23872,0.91441,1.04441,9.07256e-05,9.07256e-05,9.07256e-05
8,844.65,0.8789,0.57705,0.91519,0.60757,0.44998,0.51428,0.31354,1.22206,0.87172,1.04696,8.60132e-05,8.60132e-05,8.60132e-05
9,949.24,0.86262,0.56322,0.91214,0.58434,0.44077,0.48845,0.3055,1.20746,0.87958,1.02869,8.13008e-05,8.13008e-05,8.13008e-05
10,1053.48,0.84112,0.54574,0.90436,0.6105,0.44383,0.50397,0.30368,1.2418,0.89298,1.0441,7.65884e-05,7.65884e-05,7.65884e-05
11,1157.51,0.82528,0.53718,0.89958,0.57937,0.43516,0.49626,0.29334,1.26324,0.90243,1.04989,7.1876e-05,7.1876e-05,7.1876e-05
12,1261.52,0.80663,0.52553,0.89496,0.58345,0.45624,0.51042,0.31749,1.20011,0.84503,1.03388,6.71636e-05,6.71636e-05,6.71636e-05
13,1365.44,0.80481,0.52298,0.89551,0.58192,0.4428,0.49559,0.30615,1.2191,0.86721,1.04192,6.24512e-05,6.24512e-05,6.24512e-05
14,1469.25,0.79243,0.51349,0.89053,0.59877,0.43015,0.50136,0.31398,1.24925,0.87234,1.05486,5.77388e-05,5.77388e-05,5.77388e-05
15,1572.92,0.77567,0.50574,0.88727,0.58218,0.44254,0.49509,0.30678,1.24474,0.88146,1.04428,5.30264e-05,5.30264e-05,5.30264e-05
16,1674.78,0.71238,0.4666,0.86565,0.61089,0.4289,0.49399,0.29485,1.29785,0.88204,1.0688,4.8314e-05,4.8314e-05,4.8314e-05
17,1775.55,0.68964,0.45335,0.8604,0.57229,0.43252,0.48159,0.29742,1.31197,0.8823,1.07463,4.36016e-05,4.36016e-05,4.36016e-05
18,1876.91,0.67466,0.44353,0.85789,0.56887,0.43872,0.4878,0.29025,1.31065,0.92503,1.07847,3.88892e-05,3.88892e-05,3.88892e-05
19,1977.61,0.66689,0.44004,0.85569,0.53582,0.45056,0.47843,0.2879,1.3223,0.92301,1.08427,3.41768e-05,3.41768e-05,3.41768e-05
20,2077.87,0.65631,0.43319,0.85414,0.56829,0.44233,0.48619,0.28893,1.33831,0.93962,1.08695,2.94644e-05,2.94644e-05,2.94644e-05
21,2178.19,0.64309,0.42668,0.85106,0.57126,0.44297,0.4887,0.29876,1.32565,0.89523,1.08631,2.4752e-05,2.4752e-05,2.4752e-05
22,2278.39,0.64421,0.42516,0.85014,0.54336,0.4436,0.47979,0.29082,1.3196,0.90568,1.08701,2.00396e-05,2.00396e-05,2.00396e-05
23,2378.79,0.63584,0.42207,0.85022,0.54979,0.44426,0.48052,0.29027,1.30788,0.91325,1.08546,1.53272e-05,1.53272e-05,1.53272e-05
24,2479.62,0.63224,0.41917,0.84754,0.53731,0.44633,0.47691,0.28713,1.32571,0.91772,1.09122,1.06148e-05,1.06148e-05,1.06148e-05
25,2579.96,0.62075,0.41402,0.84606,0.52513,0.44992,0.4779,0.28722,1.3288,0.91937,1.08996,5.9024e-06,5.9024e-06,5.9024e-06
