epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,34.9298,1.75555,1.78587,1.15076,0.15788,0.11839,0.14091,0.08291,2.11749,3.36064,1.21903,0.0771916,0.00019159,0.00019159
2,70.4133,1.67869,1.53643,1.12819,0.10294,0.23252,0.15364,0.07516,2.11988,2.89543,1.21893,0.053376,0.000376006,0.000376006
3,106.198,1.6494,1.39122,1.107,0.63132,0.09732,0.15712,0.07941,1.85104,2.36626,1.18331,0.0295446,0.000544589,0.000544589
4,143.529,1.62059,1.28828,1.07911,0.49526,0.1996,0.23153,0.11462,1.7314,1.60271,1.12386,0.00569734,0.000697338,0.000697338
5,181.22,1.62022,1.26941,1.08028,0.43329,0.26436,0.26175,0.12785,1.66603,1.32085,1.11666,0.000701053,0.000701053,0.000701053
6,218.682,1.53244,1.17641,1.06318,0.4594,0.27404,0.2751,0.1334,1.66022,1.25109,1.13194,0.000668066,0.000668066,0.000668066
7,255.741,1.52443,1.16507,1.08181,0.4601,0.2822,0.28898,0.13854,1.64202,1.26257,1.09807,0.000635079,0.000635079,0.000635079
8,292.434,1.52426,1.13198,1.07126,0.44534,0.27868,0.28184,0.13719,1.61061,1.25831,1.08878,0.000602092,0.000602092,0.000602092
9,345.672,1.51245,1.10058,1.03609,0.46134,0.2991,0.29994,0.14764,1.60816,1.16322,1.09048,0.000569106,0.000569106,0.000569106
10,353.948,1.47352,1.06428,1.03624,0.46026,0.30488,0.3052,0.15111,1.56909,1.13168,1.07891,0.000536119,0.000536119,0.000536119
11,362.23,1.47767,1.09633,1.03647,0.48188,0.31519,0.3201,0.1568,1.57497,1.12129,1.08237,0.000503132,0.000503132,0.000503132
12,370.507,1.50622,1.07634,1.05285,0.46075,0.32357,0.31973,0.15494,1.58214,1.12146,1.07763,0.000470145,0.000470145,0.000470145
13,378.761,1.41905,1.02664,1.02397,0.48469,0.31627,0.32134,0.15852,1.56366,1.09658,1.06481,0.000437158,0.000437158,0.000437158
14,387.155,1.43326,1.03606,1.02233,0.46108,0.32085,0.32106,0.1553,1.57327,1.11848,1.05555,0.000404172,0.000404172,0.000404172
15,395.352,1.51547,1.07437,1.04597,0.4946,0.33244,0.33795,0.16293,1.57053,1.08188,1.06441,0.000371185,0.000371185,0.000371185
16,404.245,1.52364,1.11411,1.05737,0.4834,0.31789,0.32118,0.15626,1.59392,1.13946,1.07637,0.000338198,0.000338198,0.000338198
17,412.408,1.4843,1.03846,1.03753,0.47748,0.32441,0.32325,0.15864,1.55595,1.0914,1.06929,0.000305211,0.000305211,0.000305211
18,420.666,1.46559,1.02655,1.01208,0.46424,0.31828,0.31592,0.15324,1.58696,1.12168,1.0776,0.000272224,0.000272224,0.000272224
19,428.795,1.40833,0.99294,1.01181,0.48652,0.32527,0.33238,0.16015,1.56878,1.08988,1.07182,0.000239238,0.000239238,0.000239238
20,437.124,1.41644,0.99078,1.02728,0.48436,0.33283,0.33781,0.16382,1.54675,1.07397,1.05638,0.000206251,0.000206251,0.000206251
21,445.358,1.41132,0.96993,1.00139,0.49522,0.32494,0.33638,0.16288,1.55104,1.05745,1.05998,0.000173264,0.000173264,0.000173264
22,453.567,1.4079,0.96463,0.98756,0.51758,0.32507,0.34383,0.16667,1.54879,1.0552,1.05724,0.000140277,0.000140277,0.000140277
23,461.924,1.39475,0.96175,1.00862,0.50583,0.3321,0.34567,0.16778,1.54674,1.04831,1.05407,0.00010729,0.00010729,0.00010729
24,470.161,1.4403,0.96168,1.01099,0.50773,0.34035,0.34849,0.17054,1.52986,1.04474,1.05416,7.43036e-05,7.43036e-05,7.43036e-05
25,478.556,1.38414,0.92494,0.99899,0.50927,0.34189,0.3526,0.17155,1.52782,1.03052,1.05161,4.13168e-05,4.13168e-05,4.13168e-05
