epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.3328,0.96448,0.61979,0.97984,0.70016,0.67355,0.71492,0.46077,0.99913,0.63396,1.01752,0.000274107,0.000274107,0.000274107
2,31.9277,0.98023,0.63621,0.98387,0.73794,0.64322,0.70018,0.44955,1.02329,0.65541,1.02685,0.000442522,0.000442522,0.000442522
3,47.4242,0.97798,0.64278,0.99087,0.76552,0.65807,0.73244,0.47522,0.99253,0.62663,1.01556,0.000500982,0.000500982,0.000500982
4,62.9658,0.96486,0.62236,0.97941,0.75114,0.66922,0.7305,0.47051,0.98274,0.62393,1.01347,0.000338198,0.000338198,0.000338198
5,78.5516,0.94526,0.60905,0.98078,0.75653,0.67179,0.7415,0.48989,0.95803,0.60394,1.00523,0.000173264,0.000173264,0.000173264
