epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.9919,1.74173,1.85268,1.15139,0.09568,0.0224,0.05309,0.03321,1.87158,3.80082,1.369,0.0811583,0.00015827,0.00015827
2,21.3464,1.71576,1.66239,1.11467,0.17343,0.15594,0.13991,0.07237,1.88795,3.37976,1.23433,0.061312,0.000312005,0.000312005
3,31.7786,1.6466,1.49331,1.12051,0.12733,0.25927,0.1844,0.09572,1.86902,2.89402,1.1775,0.0414525,0.000452546,0.000452546
4,42.5455,1.59699,1.34509,1.08986,0.70839,0.104,0.20414,0.1065,1.75521,2.11674,1.15258,0.0215799,0.000579891,0.000579891
5,53.2811,1.63072,1.30572,1.08765,0.54168,0.16259,0.21455,0.10691,1.77115,1.92168,1.15469,0.00169404,0.000694042,0.000694042
6,64.2684,1.57142,1.28397,1.09388,0.44963,0.24535,0.25354,0.12318,1.72201,1.38532,1.12178,0.000668066,0.000668066,0.000668066
7,75.3621,1.57875,1.24314,1.07974,0.44217,0.25165,0.25755,0.1258,1.70909,1.34409,1.11816,0.000635079,0.000635079,0.000635079
8,86.3328,1.49775,1.16924,1.05766,0.46252,0.27858,0.28742,0.1395,1.64622,1.26965,1.09011,0.000602092,0.000602092,0.000602092
9,97.3327,1.50249,1.20976,1.06253,0.46182,0.2884,0.29225,0.14149,1.65257,1.27466,1.1041,0.000569106,0.000569106,0.000569106
10,108.446,1.5382,1.1938,1.05002,0.43788,0.28317,0.28464,0.1356,1.66468,1.26905,1.09584,0.000536119,0.000536119,0.000536119
11,119.172,1.54093,1.13664,1.04167,0.47166,0.29572,0.305,0.14825,1.62431,1.21639,1.10056,0.000503132,0.000503132,0.000503132
12,130.214,1.54343,1.14903,1.0606,0.46217,0.3066,0.30939,0.14649,1.62185,1.18672,1.08928,0.000470145,0.000470145,0.000470145
13,141.255,1.52981,1.14769,1.06494,0.47481,0.32292,0.32404,0.15605,1.59716,1.13472,1.08863,0.000437158,0.000437158,0.000437158
14,152.388,1.45059,1.09206,1.04783,0.47393,0.30833,0.31499,0.14948,1.62316,1.13947,1.07577,0.000404172,0.000404172,0.000404172
15,163.341,1.44555,1.0404,1.01565,0.47302,0.31926,0.328,0.15647,1.59835,1.13071,1.07079,0.000371185,0.000371185,0.000371185
16,174.904,1.48571,1.14752,1.03453,0.46911,0.31941,0.31909,0.15582,1.60571,1.15637,1.07606,0.000338198,0.000338198,0.000338198
17,185.843,1.4796,1.10195,1.03155,0.47473,0.30477,0.31142,0.15346,1.58209,1.15504,1.07342,0.000305211,0.000305211,0.000305211
18,196.825,1.43877,1.08871,1.01526,0.47581,0.31845,0.32207,0.1566,1.59365,1.12879,1.07718,0.000272224,0.000272224,0.000272224
19,207.904,1.42885,1.03118,1.03253,0.48103,0.32644,0.33223,0.16011,1.57743,1.09723,1.07166,0.000239238,0.000239238,0.000239238
20,218.984,1.4709,1.06718,1.02723,0.48089,0.32897,0.33307,0.15964,1.58677,1.10402,1.07178,0.000206251,0.000206251,0.000206251
21,230.037,1.4672,1.02402,1.02288,0.47811,0.33138,0.3323,0.16152,1.56382,1.10131,1.06502,0.000173264,0.000173264,0.000173264
22,241.397,1.41401,1.01557,0.99691,0.47347,0.33299,0.33388,0.16079,1.57315,1.09236,1.06115,0.000140277,0.000140277,0.000140277
23,252.262,1.4352,1.01821,1.00664,0.48109,0.33503,0.33735,0.1629,1.56715,1.07786,1.06103,0.00010729,0.00010729,0.00010729
24,263.251,1.40635,1.00561,1.00871,0.48739,0.33637,0.34152,0.1658,1.55962,1.07288,1.06115,7.43036e-05,7.43036e-05,7.43036e-05
25,274.228,1.3832,0.96462,0.99906,0.5046,0.33638,0.34534,0.16832,1.54855,1.06297,1.05914,4.13168e-05,4.13168e-05,4.13168e-05
