epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.7903,1.26364,1.53536,1.09865,0.78875,0.35984,0.36541,0.21548,1.17384,1.09231,1.06586,0.000270547,0.000270547,0.000270547
2,27.452,1.22337,1.25831,1.07678,0.779,0.40514,0.44477,0.26285,1.17577,1.03067,1.08059,0.000526504,0.000526504,0.000526504
3,40.1187,1.21045,1.1498,1.0797,0.75269,0.43231,0.44845,0.25655,1.16244,1.01988,1.09016,0.000760471,0.000760471,0.000760471
4,52.5867,1.16226,1.07524,1.05144,0.60628,0.46441,0.4704,0.28082,1.14627,1.02487,1.08824,0.00073404,0.00073404,0.00073404
5,65.0623,1.15028,1.05248,1.06108,0.66382,0.45578,0.50761,0.30966,1.10204,0.90954,1.0714,0.000701053,0.000701053,0.000701053
6,77.6758,1.14229,0.99814,1.03525,0.80329,0.46763,0.52793,0.31829,1.09675,0.87528,1.06121,0.000668066,0.000668066,0.000668066
7,90.125,1.14656,0.98583,1.06031,0.83034,0.47499,0.54616,0.33464,1.09993,0.85322,1.0567,0.000635079,0.000635079,0.000635079
8,102.432,1.10023,0.92999,1.03498,0.83727,0.48636,0.56944,0.34764,1.10607,0.84626,1.06022,0.000602092,0.000602092,0.000602092
9,114.661,1.0849,0.88641,1.03782,0.82239,0.48478,0.57102,0.35286,1.09166,0.83086,1.04616,0.000569106,0.000569106,0.000569106
10,126.828,1.06875,0.882,1.03679,0.84096,0.48705,0.58714,0.36635,1.06882,0.80518,1.05369,0.000536119,0.000536119,0.000536119
11,138.953,1.08455,0.85808,1.02948,0.75386,0.50817,0.56851,0.35002,1.08647,0.81383,1.06252,0.000503132,0.000503132,0.000503132
12,150.949,1.05262,0.83405,1.02547,0.72735,0.54488,0.60884,0.38135,1.05201,0.76852,1.04314,0.000470145,0.000470145,0.000470145
13,162.951,1.07227,0.8337,1.02558,0.53579,0.57978,0.6123,0.38175,1.05698,0.74366,1.04075,0.000437158,0.000437158,0.000437158
14,175.185,1.08465,0.82281,1.02997,0.80688,0.52039,0.62376,0.38662,1.07705,0.75336,1.0485,0.000404172,0.000404172,0.000404172
15,187.112,1.03863,0.78876,1.01193,0.6032,0.61414,0.63934,0.40175,1.03543,0.73128,1.03802,0.000371185,0.000371185,0.000371185
16,199.615,1.01304,0.84819,1.00903,0.65122,0.58037,0.63047,0.3962,1.04654,0.76284,1.04127,0.000338198,0.000338198,0.000338198
17,211.553,1.0002,0.79879,1.00177,0.75742,0.55566,0.63807,0.40579,1.05353,0.74036,1.04071,0.000305211,0.000305211,0.000305211
18,223.466,0.99615,0.76296,0.99165,0.66302,0.58746,0.63705,0.40777,1.03039,0.72465,1.04273,0.000272224,0.000272224,0.000272224
19,235.509,0.96797,0.74369,0.99563,0.64271,0.61956,0.65144,0.41398,1.02389,0.70634,1.0335,0.000239238,0.000239238,0.000239238
20,247.407,0.96103,0.72528,0.9873,0.6807,0.61372,0.64944,0.40988,1.02042,0.69137,1.03272,0.000206251,0.000206251,0.000206251
21,259.191,0.9723,0.7326,0.99086,0.63893,0.60657,0.64941,0.41346,1.01558,0.68193,1.03087,0.000173264,0.000173264,0.000173264
22,270.931,0.94917,0.70991,0.97864,0.6953,0.60708,0.6665,0.42523,1.00171,0.66997,1.02272,0.000140277,0.000140277,0.000140277
23,282.725,0.92662,0.69594,0.97087,0.64076,0.64579,0.67987,0.4346,1.00076,0.66671,1.023,0.00010729,0.00010729,0.00010729
24,294.595,0.90571,0.66957,0.96973,0.6835,0.66885,0.69356,0.44316,0.99956,0.66001,1.02174,7.43036e-05,7.43036e-05,7.43036e-05
25,306.381,0.91196,0.66148,0.97231,0.70347,0.64603,0.69817,0.44664,0.99805,0.65512,1.02294,4.13168e-05,4.13168e-05,4.13168e-05
