epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,25.0161,1.25327,1.51506,1.09179,0.79645,0.36886,0.38335,0.22634,1.1542,1.09926,1.05313,0.000272708,0.000272708,0.000272708
2,47.7567,1.18208,1.19953,1.07044,0.78505,0.45705,0.49137,0.30115,1.09793,0.9219,1.04892,0.00052858,0.00052858,0.00052858
3,70.2211,1.18912,1.09427,1.07407,0.79416,0.4042,0.45236,0.27335,1.10364,0.98671,1.06303,0.000762461,0.000762461,0.000762461
4,92.5613,1.17034,1.05616,1.07294,0.65738,0.45387,0.50557,0.31433,1.11821,0.88206,1.06248,0.00073404,0.00073404,0.00073404
5,114.976,1.14257,0.98156,1.05746,0.64943,0.50124,0.55637,0.33652,1.08029,0.85399,1.05592,0.000701053,0.000701053,0.000701053
6,137,1.13453,0.94828,1.05536,0.49992,0.54788,0.56583,0.35001,1.0727,0.81522,1.05316,0.000668066,0.000668066,0.000668066
7,158.879,1.1047,0.92252,1.05129,0.83892,0.49896,0.60986,0.38255,1.07501,0.80702,1.04552,0.000635079,0.000635079,0.000635079
8,181.012,1.09583,0.88966,1.04438,0.80569,0.52389,0.63656,0.39912,1.06833,0.7884,1.04415,0.000602092,0.000602092,0.000602092
9,203.011,1.07029,0.87867,1.03239,0.57887,0.60679,0.61022,0.38494,1.03689,0.75421,1.03158,0.000569106,0.000569106,0.000569106
10,224.91,1.0686,0.84242,1.04493,0.74707,0.57775,0.642,0.40927,1.04719,0.74996,1.04221,0.000536119,0.000536119,0.000536119
11,246.684,1.07911,0.8239,1.03804,0.65614,0.61896,0.64941,0.41184,1.03773,0.72987,1.03826,0.000503132,0.000503132,0.000503132
12,268.583,1.0661,0.8144,1.02337,0.54628,0.62792,0.62157,0.39539,1.02619,0.72882,1.02742,0.000470145,0.000470145,0.000470145
13,290.569,1.06979,0.79868,1.02325,0.62692,0.63802,0.65639,0.4204,1.0143,0.71493,1.02145,0.000437158,0.000437158,0.000437158
14,312.211,1.0752,0.7948,1.04194,0.66031,0.63603,0.66829,0.4271,1.02187,0.70141,1.02558,0.000404172,0.000404172,0.000404172
15,334.019,1.02518,0.75167,1.01821,0.70936,0.63511,0.67923,0.44393,1.00551,0.6722,1.02175,0.000371185,0.000371185,0.000371185
16,355.974,0.99712,0.76062,1.01185,0.68597,0.66012,0.69594,0.4484,1.03067,0.6901,1.03007,0.000338198,0.000338198,0.000338198
17,377.817,0.99116,0.73681,1.00656,0.73823,0.62071,0.69357,0.43973,1.02939,0.68529,1.02841,0.000305211,0.000305211,0.000305211
18,399.417,0.95715,0.69775,0.9921,0.70738,0.66126,0.69192,0.44613,1.0184,0.66706,1.02663,0.000272224,0.000272224,0.000272224
19,420.939,0.93953,0.68088,0.99521,0.70407,0.66401,0.71376,0.46788,1.01061,0.67767,1.02445,0.000239238,0.000239238,0.000239238
20,442.553,0.93434,0.66236,0.9858,0.74815,0.65176,0.71762,0.46489,1.00934,0.65713,1.02556,0.000206251,0.000206251,0.000206251
21,464.091,0.95666,0.6714,0.99757,0.69598,0.71197,0.73621,0.48304,0.99108,0.63585,1.01627,0.000173264,0.000173264,0.000173264
22,485.51,0.91569,0.63708,0.97791,0.7349,0.69049,0.7437,0.48773,0.99345,0.62641,1.01331,0.000140277,0.000140277,0.000140277
23,507.001,0.91136,0.63425,0.9736,0.71916,0.6912,0.7348,0.48143,0.98713,0.62068,1.01332,0.00010729,0.00010729,0.00010729
24,528.342,0.9256,0.63794,0.98353,0.7364,0.70344,0.74355,0.49101,0.97847,0.61503,1.00798,7.43036e-05,7.43036e-05,7.43036e-05
25,550.078,0.89847,0.61907,0.98107,0.75515,0.68634,0.74568,0.49429,0.97627,0.61092,1.00908,4.13168e-05,4.13168e-05,4.13168e-05
