epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.6402,1.33825,1.57678,1.11918,0.85203,0.39227,0.43521,0.26557,1.12499,0.98223,1.04494,0.000273863,0.000273863,0.000273863
2,33.2335,1.27933,1.26123,1.10515,0.74719,0.45929,0.46884,0.27902,1.14098,0.97586,1.05942,0.000529689,0.000529689,0.000529689
3,48.5397,1.26205,1.15584,1.0953,0.68072,0.43932,0.50889,0.30171,1.13415,0.90447,1.08559,0.000763524,0.000763524,0.000763524
4,63.596,1.27559,1.10009,1.1079,0.75011,0.48098,0.51551,0.3164,1.11657,0.90046,1.05585,0.00073404,0.00073404,0.00073404
5,78.5323,1.22979,1.03589,1.09099,0.79045,0.46036,0.55105,0.33199,1.08958,0.85976,1.05594,0.000701053,0.000701053,0.000701053
6,93.3896,1.21635,1.00909,1.09166,0.81691,0.49854,0.59106,0.37425,1.06139,0.83646,1.04846,0.000668066,0.000668066,0.000668066
7,108.167,1.19793,0.95996,1.07531,0.84021,0.53299,0.61302,0.38926,1.04659,0.7516,1.04013,0.000635079,0.000635079,0.000635079
8,122.766,1.17719,0.91156,1.07132,0.54215,0.60379,0.57612,0.36027,1.06828,0.78824,1.04659,0.000602092,0.000602092,0.000602092
9,137.33,1.16651,0.89698,1.07745,0.63405,0.5881,0.62557,0.39407,1.04627,0.76093,1.03362,0.000569106,0.000569106,0.000569106
10,151.839,1.14989,0.85251,1.05516,0.62048,0.64379,0.65506,0.41857,1.02948,0.71464,1.03109,0.000536119,0.000536119,0.000536119
11,166.344,1.16333,0.86754,1.06588,0.82124,0.59696,0.68415,0.43592,1.05006,0.69341,1.03228,0.000503132,0.000503132,0.000503132
12,180.923,1.16338,0.83007,1.06708,0.61777,0.65694,0.66098,0.42015,1.03119,0.68983,1.02809,0.000470145,0.000470145,0.000470145
13,195.363,1.12285,0.80898,1.04996,0.62472,0.68403,0.6829,0.43477,1.04277,0.6956,1.03048,0.000437158,0.000437158,0.000437158
14,209.747,1.12301,0.78846,1.0494,0.69096,0.63922,0.69082,0.44312,1.01923,0.67214,1.01986,0.000404172,0.000404172,0.000404172
15,224.019,1.12471,0.79017,1.04303,0.72611,0.68099,0.72065,0.46981,1.01125,0.64672,1.01866,0.000371185,0.000371185,0.000371185
16,238.75,1.11081,0.79454,1.04975,0.707,0.65819,0.69765,0.44871,1.02731,0.6748,1.02379,0.000338198,0.000338198,0.000338198
17,252.978,1.09099,0.76236,1.04422,0.70121,0.66361,0.70975,0.46244,1.01032,0.65334,1.01684,0.000305211,0.000305211,0.000305211
18,266.995,1.06366,0.73557,1.02885,0.72787,0.63891,0.71442,0.46415,1.01146,0.65194,1.01833,0.000272224,0.000272224,0.000272224
19,281.091,1.04674,0.70845,1.02316,0.72991,0.67109,0.72675,0.47759,0.99525,0.64303,1.01165,0.000239238,0.000239238,0.000239238
20,295.127,1.03282,0.69057,1.01547,0.72,0.69818,0.74155,0.48429,0.99405,0.62596,1.01571,0.000206251,0.000206251,0.000206251
21,309.27,1.02082,0.67655,1.01754,0.74312,0.70191,0.74764,0.49192,0.98127,0.61224,1.00877,0.000173264,0.000173264,0.000173264
22,323.404,1.03709,0.66782,1.01829,0.76421,0.7035,0.75614,0.49733,0.98965,0.61333,1.01344,0.000140277,0.000140277,0.000140277
23,337.441,0.97729,0.65735,1.00229,0.76322,0.7083,0.76126,0.50206,0.98124,0.60172,1.01116,0.00010729,0.00010729,0.00010729
24,351.503,1.00231,0.65364,1.00607,0.74642,0.71044,0.76403,0.50376,0.98255,0.6028,1.0132,7.43036e-05,7.43036e-05,7.43036e-05
25,365.534,1.00674,0.65066,1.00022,0.77318,0.69301,0.76155,0.50407,0.97204,0.59699,1.00585,4.13168e-05,4.13168e-05,4.13168e-05
