epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,55.4298,1.39983,0.93274,0.99658,0.54206,0.33291,0.36707,0.20371,1.39747,0.92274,0.99782,0.0667461,3.32572e-06,3.32572e-06
2,105.252,1.35058,0.86056,0.98056,0.58235,0.39945,0.42465,0.23771,1.35378,0.83975,0.97155,0.0334154,5.99981e-06,5.99981e-06
3,154.409,1.32377,0.82445,0.97182,0.58444,0.40638,0.44178,0.25257,1.32546,0.81134,0.96506,8.41174e-05,8.0139e-06,8.0139e-06
4,203.963,1.31545,0.80085,0.96794,0.58011,0.41079,0.44522,0.25518,1.31934,0.80572,0.96124,7.03e-06,7.03e-06,7.03e-06
5,252.753,1.31107,0.80322,0.96348,0.61196,0.39969,0.44888,0.25618,1.31683,0.8006,0.96049,6.04e-06,6.04e-06,6.04e-06
6,302.652,1.30957,0.79368,0.96275,0.6067,0.39939,0.45297,0.25941,1.31778,0.79895,0.96044,5.05e-06,5.05e-06,5.05e-06
7,352.258,1.31268,0.79418,0.96471,0.5858,0.40834,0.44994,0.25758,1.31544,0.79671,0.96092,4.06e-06,4.06e-06,4.06e-06
8,401.213,1.2957,0.78501,0.95934,0.57652,0.4149,0.44968,0.25821,1.31464,0.79446,0.96055,3.07e-06,3.07e-06,3.07e-06
9,450.193,1.30616,0.78204,0.96243,0.59017,0.41247,0.45175,0.25994,1.31264,0.79248,0.95919,2.08e-06,2.08e-06,2.08e-06
10,499.227,1.30453,0.7854,0.95975,0.56069,0.42372,0.44953,0.25829,1.31353,0.79287,0.95982,1.09e-06,1.09e-06,1.09e-06
