epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,39.8329,1.87151,2.70255,1.26461,0.00309,0.25502,0.15238,0.08339,1.50474,3.51693,1.07864,0.0673938,3.26389e-05,3.26389e-05
2,77.215,1.75115,1.74535,1.23685,0.19054,0.42709,0.37702,0.2205,1.42965,2.84514,1.07401,0.0340911,6.33597e-05,6.33597e-05
3,114.883,1.70118,1.57772,1.21283,0.83323,0.27601,0.36442,0.21757,1.39733,1.64304,1.08819,0.000785885,9.14406e-05,9.14406e-05
4,152.733,1.63511,1.49753,1.20389,0.79174,0.31768,0.36999,0.22192,1.34555,1.29547,1.07896,8.812e-05,8.812e-05,8.812e-05
5,190.635,1.62681,1.4422,1.16655,0.78447,0.31669,0.36611,0.22184,1.33906,1.24984,1.07775,8.416e-05,8.416e-05,8.416e-05
6,228.274,1.53855,1.37333,1.15994,0.8023,0.3305,0.3843,0.2269,1.33969,1.22569,1.08292,8.02e-05,8.02e-05,8.02e-05
7,265.952,1.52893,1.31533,1.14526,0.77478,0.35159,0.40081,0.24263,1.32716,1.19161,1.07731,7.624e-05,7.624e-05,7.624e-05
8,303.558,1.53381,1.28928,1.14928,0.66005,0.34917,0.40435,0.23337,1.38248,1.1887,1.09512,7.228e-05,7.228e-05,7.228e-05
9,341.168,1.55251,1.31766,1.15016,0.52197,0.3509,0.40751,0.24167,1.33765,1.13953,1.08437,6.832e-05,6.832e-05,6.832e-05
10,378.583,1.51327,1.27048,1.12637,0.60288,0.34141,0.41165,0.24732,1.3244,1.14427,1.07537,6.436e-05,6.436e-05,6.436e-05
11,416.064,1.54097,1.27631,1.13901,0.59299,0.34312,0.42142,0.25044,1.32947,1.13117,1.07494,6.04e-05,6.04e-05,6.04e-05
12,453.828,1.44789,1.20622,1.11783,0.63946,0.35002,0.4308,0.25372,1.32451,1.1133,1.07106,5.644e-05,5.644e-05,5.644e-05
13,491.463,1.41432,1.21136,1.09931,0.69039,0.34322,0.4469,0.26463,1.32088,1.11539,1.07296,5.248e-05,5.248e-05,5.248e-05
14,529.181,1.42213,1.21244,1.09023,0.67461,0.3461,0.45577,0.26721,1.32099,1.0902,1.07468,4.852e-05,4.852e-05,4.852e-05
15,566.657,1.40785,1.1707,1.08772,0.5669,0.44125,0.4657,0.27193,1.34395,1.0818,1.07699,4.456e-05,4.456e-05,4.456e-05
16,605.037,1.36012,1.18871,1.07914,0.69011,0.42081,0.48166,0.27941,1.33756,1.10391,1.07611,4.06e-05,4.06e-05,4.06e-05
17,642.724,1.34079,1.1507,1.07048,0.75672,0.40443,0.47924,0.28702,1.34695,1.11355,1.07824,3.664e-05,3.664e-05,3.664e-05
18,680.242,1.32332,1.12425,1.06264,0.75783,0.41584,0.48751,0.28779,1.33762,1.07858,1.07832,3.268e-05,3.268e-05,3.268e-05
19,717.687,1.30284,1.11163,1.05385,0.73413,0.4308,0.49457,0.29633,1.31962,1.0679,1.06964,2.872e-05,2.872e-05,2.872e-05
20,755.283,1.28746,1.12216,1.0619,0.76697,0.42021,0.49314,0.29981,1.32499,1.06711,1.06987,2.476e-05,2.476e-05,2.476e-05
21,792.865,1.31359,1.10648,1.06285,0.76128,0.4262,0.49989,0.29987,1.31843,1.05981,1.07057,2.08e-05,2.08e-05,2.08e-05
22,830.251,1.3125,1.1167,1.05074,0.74503,0.42831,0.50115,0.2999,1.31851,1.05341,1.06995,1.684e-05,1.684e-05,1.684e-05
23,867.751,1.26224,1.07498,1.04733,0.78079,0.42074,0.50531,0.30172,1.3115,1.05123,1.0676,1.288e-05,1.288e-05,1.288e-05
24,905.249,1.30304,1.11728,1.06159,0.7586,0.42803,0.50445,0.30192,1.31984,1.048,1.06982,8.92e-06,8.92e-06,8.92e-06
25,942.669,1.30438,1.08632,1.05503,0.77818,0.41999,0.50524,0.30071,1.32643,1.04974,1.07063,4.96e-06,4.96e-06,4.96e-06
