epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,90.8182,0.71818,0.47318,0.88207,0.499,0.4331,0.45328,0.27149,1.31856,0.96339,1.07165,0.000415408,0.000415408,0.000415408
2,158.036,0.75228,0.49625,0.88788,0.47864,0.47316,0.4563,0.27278,1.33517,0.98256,1.09279,0.000799124,0.000799124,0.000799124
3,221.634,0.78738,0.5167,0.89612,0.47036,0.46072,0.45729,0.26576,1.40265,1.00685,1.10404,0.00114984,0.00114984,0.00114984
4,285.886,0.79488,0.52224,0.89588,0.51428,0.41097,0.43127,0.25205,1.37169,1.02008,1.10778,0.0011015,0.0011015,0.0011015
5,354.029,0.79119,0.51696,0.89583,0.46725,0.47907,0.47808,0.30048,1.27546,0.91671,1.05827,0.001052,0.001052,0.001052
6,417.792,0.774,0.50199,0.89299,0.53914,0.3818,0.44627,0.25099,1.3619,0.95602,1.08308,0.0010025,0.0010025,0.0010025
7,481.571,0.76243,0.49883,0.88918,0.49468,0.45276,0.46078,0.26611,1.42718,0.97742,1.11822,0.000953,0.000953,0.000953
8,544.678,0.75158,0.49332,0.88394,0.51045,0.44785,0.46322,0.2902,1.30223,0.92997,1.07675,0.0009035,0.0009035,0.0009035
9,608.304,0.73366,0.48137,0.88395,0.51562,0.43897,0.45268,0.26582,1.30222,0.95246,1.07235,0.000854,0.000854,0.000854
10,671.592,0.73138,0.48338,0.88277,0.49006,0.43792,0.44878,0.281,1.27525,0.95214,1.07962,0.0008045,0.0008045,0.0008045
11,736.121,0.72137,0.47509,0.87959,0.55968,0.43841,0.47768,0.29038,1.27481,0.95666,1.06089,0.000755,0.000755,0.000755
12,799.56,0.71394,0.46705,0.87811,0.56051,0.40321,0.44284,0.26578,1.26179,0.96811,1.04958,0.0007055,0.0007055,0.0007055
13,864.103,0.70165,0.46246,0.87425,0.4833,0.45503,0.4685,0.27105,1.29391,0.95092,1.06739,0.000656,0.000656,0.000656
14,927.678,0.68963,0.45284,0.86993,0.48642,0.45003,0.45706,0.2666,1.34377,0.98019,1.09385,0.0006065,0.0006065,0.0006065
15,990.838,0.68023,0.44558,0.86798,0.49974,0.43535,0.44981,0.26632,1.32819,0.95653,1.08299,0.000557,0.000557,0.000557
16,1053.29,0.64137,0.42307,0.85263,0.47058,0.45126,0.44415,0.26975,1.3435,0.99468,1.09553,0.0005075,0.0005075,0.0005075
17,1114.55,0.61561,0.40745,0.84691,0.48942,0.48688,0.4746,0.29123,1.30216,0.92599,1.08271,0.000458,0.000458,0.000458
18,1175.71,0.60026,0.39853,0.84186,0.48722,0.44534,0.45901,0.26752,1.333,0.93304,1.10243,0.0004085,0.0004085,0.0004085
19,1236.98,0.5934,0.39458,0.84139,0.51522,0.44197,0.46525,0.28109,1.30693,0.94066,1.07832,0.000359,0.000359,0.000359
20,1297.91,0.57378,0.38431,0.83697,0.50505,0.46189,0.4754,0.27786,1.30998,0.94157,1.07329,0.0003095,0.0003095,0.0003095
21,1359.17,0.56453,0.37851,0.83544,0.51783,0.45244,0.45973,0.27601,1.29736,0.93106,1.08092,0.00026,0.00026,0.00026
22,1420.69,0.55484,0.37155,0.83378,0.52793,0.467,0.47977,0.29486,1.28607,0.94258,1.06649,0.0002105,0.0002105,0.0002105
23,1481.99,0.54944,0.37028,0.83219,0.53177,0.4709,0.47636,0.29175,1.30025,0.94943,1.08183,0.000161,0.000161,0.000161
24,1543.61,0.52785,0.35787,0.82828,0.56872,0.47096,0.48495,0.294,1.27303,0.93594,1.0705,0.0001115,0.0001115,0.0001115
25,1605.1,0.52625,0.3575,0.82734,0.56134,0.46458,0.47929,0.28479,1.29439,0.94655,1.08229,6.2e-05,6.2e-05,6.2e-05
