epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,19.1928,1.20875,1.39076,1.06808,0.72225,0.43907,0.43369,0.25558,1.14149,1.00891,1.05774,0.000274547,0.000274547,0.000274547
2,35.9452,1.17495,1.11396,1.06615,0.82284,0.4598,0.52406,0.31896,1.08677,0.90304,1.039,0.000530346,0.000530346,0.000530346
3,52.7318,1.16252,1.03328,1.05393,0.80535,0.45918,0.51637,0.3087,1.12874,0.89406,1.06115,0.000764154,0.000764154,0.000764154
4,68.9163,1.1549,0.98087,1.05619,0.74292,0.48222,0.55708,0.33833,1.1029,0.87473,1.06008,0.00073404,0.00073404,0.00073404
5,85.08,1.09553,0.91582,1.04375,0.62204,0.48589,0.55829,0.34578,1.07252,0.82175,1.05593,0.000701053,0.000701053,0.000701053
6,101.283,1.12823,0.89925,1.04599,0.63258,0.56966,0.61732,0.38725,1.04525,0.77961,1.0439,0.000668066,0.000668066,0.000668066
7,117.481,1.10411,0.85031,1.03865,0.60701,0.58885,0.60378,0.37329,1.04992,0.77176,1.03812,0.000635079,0.000635079,0.000635079
8,133.327,1.06415,0.80576,1.0215,0.79352,0.54362,0.61563,0.39273,1.02641,0.74445,1.0305,0.000602092,0.000602092,0.000602092
9,149.179,1.0553,0.78083,1.01846,0.72926,0.56915,0.6365,0.40502,1.04696,0.73984,1.03595,0.000569106,0.000569106,0.000569106
10,165.028,1.06838,0.77261,1.02816,0.71098,0.62227,0.68078,0.43765,1.01994,0.69453,1.02849,0.000536119,0.000536119,0.000536119
11,180.71,1.05678,0.7564,1.01668,0.67387,0.64055,0.68087,0.43117,1.02246,0.69673,1.03126,0.000503132,0.000503132,0.000503132
12,196.605,1.03617,0.73759,1.01413,0.68108,0.63444,0.67597,0.42959,1.02075,0.68732,1.03182,0.000470145,0.000470145,0.000470145
13,212.335,1.04026,0.73451,1.01478,0.69026,0.66429,0.70398,0.45378,0.99305,0.65568,1.02094,0.000437158,0.000437158,0.000437158
14,228.125,1.00939,0.70308,0.99952,0.72893,0.62545,0.68461,0.43833,0.98768,0.66844,1.02077,0.000404172,0.000404172,0.000404172
15,243.863,1.01551,0.69347,0.99745,0.73089,0.6684,0.71873,0.46914,0.97335,0.62959,1.01167,0.000371185,0.000371185,0.000371185
16,260.111,0.98107,0.67841,0.99815,0.70882,0.67075,0.70717,0.45737,0.99803,0.64914,1.01829,0.000338198,0.000338198,0.000338198
17,275.549,0.9636,0.65035,0.98615,0.73253,0.6581,0.70443,0.45405,0.99837,0.6517,1.01834,0.000305211,0.000305211,0.000305211
18,290.908,0.96905,0.63869,0.99094,0.75589,0.67522,0.74015,0.48101,0.98295,0.62395,1.01418,0.000272224,0.000272224,0.000272224
19,306.337,0.95835,0.62289,0.98834,0.73124,0.66741,0.71426,0.46437,0.98026,0.62705,1.01145,0.000239238,0.000239238,0.000239238
20,321.636,0.95115,0.6159,0.98832,0.72254,0.692,0.73699,0.48271,0.97016,0.61101,1.0126,0.000206251,0.000206251,0.000206251
21,337.169,0.93775,0.60247,0.97834,0.8073,0.68846,0.75709,0.49836,0.96337,0.60412,1.0104,0.000173264,0.000173264,0.000173264
22,352.593,0.92108,0.59395,0.97455,0.77341,0.68828,0.75267,0.49593,0.96361,0.59286,1.00901,0.000140277,0.000140277,0.000140277
23,367.952,0.93032,0.57861,0.97678,0.77465,0.6963,0.76361,0.50587,0.95699,0.59026,1.00396,0.00010729,0.00010729,0.00010729
24,383.43,0.89474,0.56353,0.97279,0.78587,0.6968,0.76746,0.51026,0.95141,0.58348,1.00453,7.43036e-05,7.43036e-05,7.43036e-05
25,398.742,0.89982,0.5631,0.96727,0.80132,0.70549,0.77408,0.51387,0.9446,0.57574,1.00151,4.13168e-05,4.13168e-05,4.13168e-05
