epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,20.4242,1.2147,1.35957,1.07619,0.7957,0.4068,0.47105,0.28475,1.10515,0.953,1.04322,0.000274917,0.000274917,0.000274917
2,38.3923,1.15803,1.06898,1.06068,0.75563,0.44891,0.46968,0.27858,1.13061,0.91799,1.07867,0.000530702,0.000530702,0.000530702
3,55.7006,1.14686,1.00127,1.04777,0.6647,0.45278,0.51508,0.31126,1.16521,0.92906,1.09438,0.000764495,0.000764495,0.000764495
4,72.7054,1.1384,0.96254,1.06025,0.75856,0.48734,0.54795,0.34146,1.08122,0.84066,1.06044,0.00073404,0.00073404,0.00073404
5,89.8095,1.10838,0.90873,1.04914,0.77861,0.52244,0.57861,0.35455,1.08694,0.87048,1.04693,0.000701053,0.000701053,0.000701053
6,106.803,1.09335,0.86177,1.04085,0.74523,0.54625,0.62257,0.39397,1.06568,0.76552,1.03801,0.000668066,0.000668066,0.000668066
7,123.873,1.09775,0.82907,1.0315,0.74411,0.5396,0.61296,0.38325,1.05074,0.74432,1.04079,0.000635079,0.000635079,0.000635079
8,140.557,1.07811,0.80997,1.02764,0.66411,0.58154,0.64153,0.4038,1.05965,0.72353,1.03854,0.000602092,0.000602092,0.000602092
9,157.291,1.05839,0.77574,1.02528,0.63648,0.58619,0.63935,0.40532,1.02492,0.69451,1.03165,0.000569106,0.000569106,0.000569106
10,173.871,1.04587,0.76688,1.01949,0.71267,0.62427,0.68236,0.43439,1.02601,0.68504,1.03173,0.000536119,0.000536119,0.000536119
11,190.56,1.03096,0.73359,1.01111,0.67712,0.6602,0.69766,0.44821,1.01224,0.66324,1.02736,0.000503132,0.000503132,0.000503132
12,207.141,1.02868,0.72453,1.01559,0.70551,0.62454,0.69002,0.4443,1.00111,0.65828,1.02586,0.000470145,0.000470145,0.000470145
13,223.776,1.02086,0.70065,1.00334,0.67618,0.67525,0.70129,0.44962,0.99109,0.64733,1.02541,0.000437158,0.000437158,0.000437158
14,240.245,1.00963,0.67966,1.01065,0.69153,0.65262,0.70899,0.45959,0.98252,0.63744,1.01293,0.000404172,0.000404172,0.000404172
15,256.838,1.01948,0.682,1.00951,0.79741,0.64697,0.73733,0.47821,0.97664,0.62968,1.01968,0.000371185,0.000371185,0.000371185
16,273.945,1.00471,0.67944,1.01227,0.74404,0.67094,0.73256,0.47371,0.98757,0.62703,1.01947,0.000338198,0.000338198,0.000338198
17,290.299,0.98043,0.64087,0.99545,0.74023,0.66132,0.71088,0.44924,1.00617,0.63882,1.02638,0.000305211,0.000305211,0.000305211
18,306.49,0.96564,0.62258,0.99323,0.77025,0.67903,0.74128,0.47962,0.98305,0.61331,1.01693,0.000272224,0.000272224,0.000272224
19,322.715,0.94739,0.60932,0.98665,0.76298,0.69258,0.75677,0.49681,0.97027,0.60348,1.01277,0.000239238,0.000239238,0.000239238
20,339.064,0.93868,0.59486,0.98681,0.77148,0.68822,0.76095,0.50033,0.97214,0.60558,1.01258,0.000206251,0.000206251,0.000206251
21,355.352,0.92219,0.59543,0.97691,0.78348,0.70169,0.7633,0.50748,0.95686,0.58803,1.00735,0.000173264,0.000173264,0.000173264
22,371.574,0.91866,0.57584,0.97516,0.78601,0.69685,0.76993,0.50996,0.95232,0.58382,1.00349,0.000140277,0.000140277,0.000140277
23,387.748,0.9087,0.5686,0.96853,0.76098,0.72837,0.77334,0.5121,0.95379,0.57861,1.0055,0.00010729,0.00010729,0.00010729
24,404.082,0.91509,0.55703,0.97165,0.77445,0.71995,0.77701,0.5179,0.94638,0.57606,1.00353,7.43036e-05,7.43036e-05,7.43036e-05
25,420.291,0.89239,0.55238,0.96618,0.77908,0.71739,0.78362,0.52302,0.93988,0.56876,1.0009,4.13168e-05,4.13168e-05,4.13168e-05
