epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,484.373,1.23145,1.23326,1.03314,0.52607,0.41914,0.48417,0.27651,1.2317,0.97263,1.04578,0.00333263,0.00333263,0.00333263
2,956.073,0.97792,0.72045,0.92846,0.48408,0.4591,0.49582,0.29618,1.2754,0.93899,1.05394,0.00640199,0.00640199,0.00640199
3,1422.97,0.93622,0.63413,0.91472,0.57058,0.38099,0.44821,0.27512,1.29223,0.90099,1.05318,0.00920736,0.00920736,0.00920736
4,1887.29,0.86549,0.57181,0.89809,0.56958,0.40991,0.46723,0.28776,1.2959,0.87409,1.0671,0.008812,0.008812,0.008812
5,2351.83,0.78411,0.51657,0.87956,0.48597,0.45897,0.47269,0.28878,1.24473,0.87967,1.04811,0.008416,0.008416,0.008416
6,2815.97,0.73286,0.48265,0.8678,0.53926,0.44313,0.46544,0.29159,1.35544,0.92741,1.07329,0.00802,0.00802,0.00802
7,3280.17,0.7048,0.463,0.86148,0.55813,0.45886,0.48403,0.29351,1.31175,0.8868,1.06036,0.007624,0.007624,0.007624
8,3744.67,0.67678,0.44611,0.85528,0.5074,0.45223,0.47094,0.28203,1.33748,0.8924,1.06882,0.007228,0.007228,0.007228
9,4209.79,0.6585,0.43304,0.85167,0.52717,0.45216,0.47598,0.28873,1.33604,0.88296,1.07042,0.006832,0.006832,0.006832
10,4674.06,0.64034,0.42216,0.84785,0.53326,0.46025,0.48458,0.29224,1.33079,0.87707,1.06676,0.006436,0.006436,0.006436
11,5138.7,0.62697,0.41302,0.84502,0.53073,0.45774,0.48031,0.28814,1.33446,0.88627,1.06596,0.00604,0.00604,0.00604
12,5603.79,0.61334,0.40496,0.84228,0.53609,0.45533,0.48019,0.28952,1.33698,0.88672,1.06919,0.005644,0.005644,0.005644
13,6068.42,0.60009,0.39664,0.84031,0.54678,0.45236,0.48282,0.2943,1.33403,0.8826,1.07003,0.005248,0.005248,0.005248
14,6532.86,0.58772,0.38861,0.83752,0.55123,0.45171,0.48205,0.29529,1.33686,0.88077,1.07104,0.004852,0.004852,0.004852
15,6997.79,0.57901,0.38411,0.83558,0.54941,0.45144,0.48023,0.2957,1.33961,0.88263,1.07192,0.004456,0.004456,0.004456
16,7444.1,0.52333,0.35164,0.8204,0.5706,0.44033,0.47922,0.29888,1.33873,0.88082,1.07348,0.00406,0.00406,0.00406
17,7890.18,0.50266,0.34097,0.81648,0.57932,0.43371,0.47778,0.30128,1.34234,0.88148,1.0765,0.003664,0.003664,0.003664
18,8336.17,0.48779,0.33207,0.81405,0.60107,0.43043,0.47635,0.30422,1.34353,0.88212,1.07772,0.003268,0.003268,0.003268
19,8782.27,0.47508,0.3247,0.81219,0.60922,0.42875,0.47572,0.30516,1.34328,0.88434,1.07857,0.002872,0.002872,0.002872
20,9228.55,0.46218,0.31673,0.81007,0.61583,0.42743,0.47571,0.30466,1.34419,0.88873,1.07985,0.002476,0.002476,0.002476
21,9674.86,0.45145,0.31039,0.80846,0.61879,0.42734,0.47633,0.30271,1.34244,0.88734,1.07981,0.00208,0.00208,0.00208
22,10121.2,0.43734,0.30251,0.80582,0.61887,0.42791,0.47696,0.30374,1.34312,0.89043,1.08047,0.001684,0.001684,0.001684
23,10567.1,0.42586,0.29518,0.80456,0.61754,0.4289,0.47787,0.30508,1.34243,0.89339,1.0812,0.001288,0.001288,0.001288
24,11013.1,0.41295,0.28797,0.80291,0.61839,0.4305,0.4796,0.30663,1.34141,0.89443,1.08154,0.000892,0.000892,0.000892
25,11460.6,0.40237,0.28182,0.80114,0.61798,0.43192,0.48096,0.30782,1.33716,0.89273,1.08072,0.000496,0.000496,0.000496
