epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,20.6023,1.18085,1.31486,1.06053,0.75611,0.46158,0.48682,0.29703,1.10459,0.95706,1.04839,0.000275047,0.000275047,0.000275047
2,38.6724,1.1664,1.06762,1.05282,0.68187,0.46271,0.51906,0.3168,1.1122,0.91391,1.0558,0.000530826,0.000530826,0.000530826
3,56.4539,1.16098,1.00621,1.04974,0.81287,0.48342,0.56078,0.34541,1.07488,0.85792,1.04803,0.000764614,0.000764614,0.000764614
4,73.9984,1.12768,0.95911,1.05433,0.74428,0.44566,0.52032,0.31211,1.11495,0.8778,1.07412,0.00073404,0.00073404,0.00073404
5,91.3594,1.10985,0.90257,1.04267,0.8158,0.49402,0.57544,0.36074,1.06518,0.81269,1.05203,0.000701053,0.000701053,0.000701053
6,108.773,1.09812,0.85144,1.0349,0.71013,0.59706,0.65228,0.40939,1.03172,0.75111,1.0285,0.000668066,0.000668066,0.000668066
7,125.823,1.06236,0.79824,1.02126,0.65188,0.61083,0.63776,0.41062,1.0351,0.73798,1.04342,0.000635079,0.000635079,0.000635079
8,142.791,1.07926,0.78995,1.03252,0.70639,0.61771,0.66324,0.42421,1.02008,0.71315,1.0345,0.000602092,0.000602092,0.000602092
9,159.792,1.06866,0.76251,1.02226,0.65841,0.65624,0.68866,0.42916,1.02552,0.69781,1.03687,0.000569106,0.000569106,0.000569106
10,176.764,1.04835,0.75173,1.01898,0.71926,0.60509,0.67782,0.43309,1.01388,0.68501,1.02598,0.000536119,0.000536119,0.000536119
11,193.913,1.04627,0.73956,1.01645,0.75032,0.62097,0.69841,0.44155,1.01347,0.6781,1.02617,0.000503132,0.000503132,0.000503132
12,210.827,1.0301,0.70517,1.01444,0.7403,0.62951,0.70888,0.45211,0.99156,0.64693,1.02087,0.000470145,0.000470145,0.000470145
13,227.725,0.99863,0.67554,1.00311,0.79484,0.64548,0.7326,0.47481,0.99576,0.63532,1.02368,0.000437158,0.000437158,0.000437158
14,244.641,1.00165,0.67627,1.00646,0.77702,0.64079,0.72987,0.4755,0.97323,0.62756,1.01432,0.000404172,0.000404172,0.000404172
15,261.684,1.00062,0.67061,1.00071,0.73687,0.65182,0.71598,0.46497,0.98367,0.63223,1.01696,0.000371185,0.000371185,0.000371185
16,278.942,0.98205,0.65875,0.99745,0.73592,0.65683,0.71706,0.46283,1.00596,0.63345,1.02407,0.000338198,0.000338198,0.000338198
17,295.516,0.9574,0.62709,0.9874,0.72473,0.68293,0.73971,0.4797,0.99001,0.61357,1.02144,0.000305211,0.000305211,0.000305211
18,312.202,0.94394,0.61197,0.9823,0.711,0.66019,0.70681,0.45975,0.97305,0.60965,1.01234,0.000272224,0.000272224,0.000272224
19,328.817,0.94392,0.5936,0.98295,0.76355,0.67583,0.751,0.49242,0.96622,0.60024,1.01014,0.000239238,0.000239238,0.000239238
20,345.398,0.93024,0.58291,0.9746,0.74643,0.69998,0.7566,0.49967,0.961,0.59655,1.00701,0.000206251,0.000206251,0.000206251
21,361.883,0.90546,0.5706,0.97335,0.81278,0.68071,0.77034,0.51173,0.96688,0.58368,1.00723,0.000173264,0.000173264,0.000173264
22,378.351,0.925,0.56968,0.97072,0.81083,0.6939,0.77837,0.51626,0.95354,0.57129,1.00191,0.000140277,0.000140277,0.000140277
23,395.006,0.89848,0.54628,0.96881,0.79703,0.69114,0.76909,0.5089,0.95246,0.5767,1.00106,0.00010729,0.00010729,0.00010729
24,411.674,0.88803,0.54266,0.96109,0.78534,0.7047,0.77373,0.51474,0.94815,0.57189,1.00123,7.43036e-05,7.43036e-05,7.43036e-05
25,428.197,0.88355,0.53803,0.95252,0.80287,0.69911,0.77524,0.51547,0.94311,0.56487,0.99762,4.13168e-05,4.13168e-05,4.13168e-05
