epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,54.6766,0.83109,0.56919,0.91137,0.48134,0.45894,0.48477,0.25945,1.42084,1.01727,1.11295,0.000414462,0.000414462,0.000414462
2,107.667,0.89346,0.60936,0.92844,0.53126,0.39135,0.45982,0.25719,1.37972,0.99409,1.08523,0.000798216,0.000798216,0.000798216
3,160.274,0.91168,0.61694,0.93182,0.55641,0.41169,0.46569,0.26504,1.44532,1.10525,1.08801,0.00114897,0.00114897,0.00114897
4,213.08,0.9262,0.62091,0.93417,0.50737,0.3981,0.46276,0.25424,1.47323,1.07225,1.12864,0.0011015,0.0011015,0.0011015
5,265.437,0.91602,0.6191,0.93479,0.56072,0.39419,0.47548,0.27602,1.28111,1.02053,1.06103,0.001052,0.001052,0.001052
6,318.916,0.90011,0.60601,0.92875,0.51692,0.43469,0.50768,0.2805,1.32282,1.07086,1.06088,0.0010025,0.0010025,0.0010025
7,370.969,0.88105,0.595,0.92446,0.514,0.45517,0.48086,0.27731,1.32762,1.00379,1.08762,0.000953,0.000953,0.000953
8,423.946,0.86634,0.57676,0.91768,0.51003,0.44816,0.47874,0.28909,1.31369,0.98281,1.07931,0.0009035,0.0009035,0.0009035
9,475.915,0.86088,0.57632,0.91545,0.46106,0.44144,0.45668,0.27053,1.36738,0.9382,1.10009,0.000854,0.000854,0.000854
10,528.415,0.82995,0.55204,0.90594,0.54615,0.45615,0.48899,0.29873,1.26074,0.93865,1.07027,0.0008045,0.0008045,0.0008045
11,581.166,0.81421,0.54947,0.90839,0.47798,0.43889,0.45277,0.27194,1.35392,1.00967,1.07063,0.000755,0.000755,0.000755
12,634.043,0.79681,0.53365,0.90001,0.50489,0.45346,0.47144,0.27446,1.40227,0.98754,1.14071,0.0007055,0.0007055,0.0007055
13,686.805,0.78952,0.52792,0.89705,0.51915,0.44172,0.46447,0.26525,1.42654,1.01649,1.11777,0.000656,0.000656,0.000656
14,738.455,0.79093,0.52408,0.8977,0.48792,0.49118,0.4797,0.27785,1.3225,0.94313,1.06717,0.0006065,0.0006065,0.0006065
15,791.087,0.7804,0.522,0.8952,0.52553,0.37819,0.44418,0.27322,1.32299,1.02103,1.08588,0.000557,0.000557,0.000557
16,842.829,0.73496,0.48673,0.87225,0.42357,0.44127,0.4309,0.25778,1.3445,0.99487,1.07101,0.0005075,0.0005075,0.0005075
17,894.038,0.70549,0.47247,0.86965,0.4694,0.43361,0.44335,0.25227,1.36404,0.97832,1.08564,0.000458,0.000458,0.000458
18,944.672,0.6876,0.4611,0.86729,0.46127,0.46517,0.4709,0.27381,1.4011,0.99639,1.10252,0.0004085,0.0004085,0.0004085
19,995.2,0.67013,0.4502,0.86184,0.43277,0.45985,0.43487,0.26598,1.31882,0.97257,1.08472,0.000359,0.000359,0.000359
20,1046.23,0.64691,0.43621,0.85289,0.42526,0.45984,0.4597,0.27438,1.30765,0.94077,1.08279,0.0003095,0.0003095,0.0003095
21,1097.09,0.64684,0.43423,0.85497,0.46384,0.45634,0.47335,0.26225,1.34427,0.95328,1.09869,0.00026,0.00026,0.00026
22,1148.06,0.63081,0.42791,0.85166,0.44748,0.47526,0.48476,0.27504,1.32689,0.95401,1.08833,0.0002105,0.0002105,0.0002105
23,1198.66,0.61542,0.41719,0.84668,0.46743,0.45673,0.46261,0.2618,1.35497,0.95771,1.10329,0.000161,0.000161,0.000161
24,1249.52,0.60648,0.41091,0.8441,0.47711,0.47536,0.4886,0.27743,1.33431,0.957,1.09025,0.0001115,0.0001115,0.0001115
25,1300.49,0.60136,0.40581,0.84632,0.49903,0.4377,0.47577,0.25958,1.36366,0.97889,1.10115,6.2e-05,6.2e-05,6.2e-05
