epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.7704,1.21409,1.41847,1.08085,0.8373,0.37236,0.44113,0.27069,1.0959,0.98618,1.04367,0.000273863,0.000273863,0.000273863
2,33.0577,1.16582,1.10573,1.0665,0.80911,0.46366,0.52274,0.32277,1.09459,0.90043,1.05259,0.000529689,0.000529689,0.000529689
3,48.4178,1.1376,1.02697,1.05754,0.64656,0.49536,0.54497,0.33415,1.0922,0.88345,1.0514,0.000763524,0.000763524,0.000763524
4,63.4903,1.15021,0.98907,1.06168,0.65772,0.43867,0.51742,0.31958,1.09668,0.87117,1.05309,0.00073404,0.00073404,0.00073404
5,78.4087,1.128,0.94587,1.05426,0.82464,0.48465,0.57914,0.35224,1.09984,0.82436,1.05033,0.000701053,0.000701053,0.000701053
6,93.2452,1.10117,0.90717,1.04803,0.72737,0.51186,0.5871,0.36493,1.05933,0.77315,1.04551,0.000668066,0.000668066,0.000668066
7,108.072,1.0944,0.87245,1.04196,0.7756,0.53304,0.62449,0.39118,1.05522,0.7596,1.0395,0.000635079,0.000635079,0.000635079
8,122.95,1.04329,0.82164,1.02691,0.69276,0.58483,0.62749,0.38932,1.06066,0.73859,1.0399,0.000602092,0.000602092,0.000602092
9,137.357,1.06554,0.82287,1.0345,0.63558,0.57619,0.62265,0.3995,1.0232,0.74424,1.03415,0.000569106,0.000569106,0.000569106
10,151.798,1.06081,0.79147,1.02606,0.64485,0.62007,0.65085,0.41517,1.01945,0.70148,1.02318,0.000536119,0.000536119,0.000536119
11,166.331,1.03893,0.77011,1.02409,0.60513,0.6289,0.62859,0.40651,1.01657,0.70214,1.02337,0.000503132,0.000503132,0.000503132
12,180.821,1.02786,0.75684,1.01985,0.64353,0.65341,0.6845,0.44411,1.00626,0.66685,1.01467,0.000470145,0.000470145,0.000470145
13,195.248,1.04591,0.73662,1.01948,0.7114,0.6571,0.70154,0.45357,1.01077,0.6597,1.02377,0.000437158,0.000437158,0.000437158
14,209.571,1.01011,0.71143,1.01149,0.68345,0.64404,0.69217,0.45604,0.98088,0.67159,1.01186,0.000404172,0.000404172,0.000404172
15,224.005,0.99061,0.70859,1.00408,0.69848,0.65678,0.69853,0.46006,0.98111,0.64707,1.01023,0.000371185,0.000371185,0.000371185
16,238.916,1.01107,0.7055,1.01413,0.73764,0.65015,0.71028,0.46013,1.01576,0.6661,1.02079,0.000338198,0.000338198,0.000338198
17,253.311,0.98516,0.67594,1.00198,0.73896,0.66404,0.71661,0.47125,0.98617,0.65311,1.01208,0.000305211,0.000305211,0.000305211
18,267.435,0.96869,0.67036,0.99378,0.74238,0.67667,0.72561,0.47965,0.98746,0.62935,1.0131,0.000272224,0.000272224,0.000272224
19,281.583,0.94954,0.6444,0.98982,0.76962,0.65796,0.73622,0.48072,1.0034,0.62607,1.0176,0.000239238,0.000239238,0.000239238
20,295.762,0.9045,0.61377,0.97092,0.76354,0.67749,0.74706,0.49384,0.98131,0.61882,1.01135,0.000206251,0.000206251,0.000206251
21,309.881,0.92944,0.62088,0.97831,0.73841,0.70415,0.74848,0.49603,0.97387,0.60756,1.00636,0.000173264,0.000173264,0.000173264
22,324.037,0.92009,0.60608,0.97671,0.73864,0.69478,0.74991,0.50194,0.96506,0.60768,1.00417,0.000140277,0.000140277,0.000140277
23,338.093,0.90686,0.59216,0.97667,0.76107,0.70117,0.75531,0.50267,0.97466,0.60165,1.00607,0.00010729,0.00010729,0.00010729
24,352.109,0.89738,0.58066,0.97119,0.77204,0.72082,0.769,0.51487,0.95394,0.5901,0.99971,7.43036e-05,7.43036e-05,7.43036e-05
25,366.229,0.90252,0.58004,0.96412,0.79463,0.70086,0.77108,0.51839,0.94977,0.58528,0.99896,4.13168e-05,4.13168e-05,4.13168e-05
