epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,63.8204,1.09495,0.80092,0.99617,0.44677,0.42875,0.42572,0.2239,1.33604,1.04971,1.06216,0.0004152,0.0004152,0.0004152
2,128.024,1.09186,0.77777,0.98901,0.50869,0.40279,0.43526,0.21734,1.6088,1.09288,1.16763,0.000798924,0.000798924,0.000798924
3,189.053,1.09436,0.75895,0.98951,0.53027,0.40266,0.44518,0.24513,1.3084,1.05268,1.05443,0.00114965,0.00114965,0.00114965
4,250.872,1.06371,0.73357,0.98073,0.70622,0.38713,0.40167,0.21703,1.33955,1.22383,1.08496,0.0011015,0.0011015,0.0011015
5,311.968,1.02959,0.70699,0.97108,0.63132,0.32138,0.41777,0.22968,1.51217,1.05332,1.1431,0.001052,0.001052,0.001052
6,373.003,0.98601,0.67243,0.95486,0.54872,0.36851,0.41262,0.23343,1.44432,1.00345,1.11512,0.0010025,0.0010025,0.0010025
7,433.679,0.96044,0.64934,0.94878,0.4665,0.46266,0.48251,0.28548,1.24797,0.90961,1.02704,0.000953,0.000953,0.000953
8,494.431,0.94039,0.63518,0.94306,0.62271,0.38675,0.47045,0.28178,1.2031,0.90283,1.02188,0.0009035,0.0009035,0.0009035
9,555.49,0.91456,0.61034,0.92967,0.49969,0.3856,0.44401,0.23579,1.49512,1.03476,1.11395,0.000854,0.000854,0.000854
10,616.212,0.89597,0.59585,0.92917,0.52379,0.36549,0.41782,0.23718,1.45931,0.99273,1.10963,0.0008045,0.0008045,0.0008045
11,676.804,0.8699,0.5807,0.92229,0.59185,0.38631,0.47223,0.25795,1.39353,0.97654,1.08431,0.000755,0.000755,0.000755
12,737.407,0.86686,0.57565,0.91821,0.46723,0.411,0.45721,0.25734,1.3254,1.01553,1.06357,0.0007055,0.0007055,0.0007055
13,798.133,0.84194,0.55614,0.91207,0.48397,0.43895,0.46557,0.27859,1.31023,0.95101,1.07044,0.000656,0.000656,0.000656
14,858.63,0.8206,0.54815,0.9081,0.55816,0.36304,0.43737,0.26042,1.36829,0.9945,1.06533,0.0006065,0.0006065,0.0006065
15,918.886,0.80171,0.53065,0.90045,0.51704,0.42094,0.46571,0.26029,1.37042,0.98951,1.0682,0.000557,0.000557,0.000557
16,978.796,0.74694,0.49646,0.87751,0.47993,0.41717,0.45213,0.26242,1.3543,1.02095,1.05677,0.0005075,0.0005075,0.0005075
17,1037.69,0.71599,0.47659,0.87313,0.49426,0.44818,0.48248,0.28275,1.32153,0.99332,1.05568,0.000458,0.000458,0.000458
18,1096.96,0.69528,0.46416,0.86733,0.53922,0.41314,0.46637,0.267,1.38424,1.02434,1.07258,0.0004085,0.0004085,0.0004085
19,1156.27,0.67228,0.44983,0.86137,0.48127,0.42574,0.46381,0.27483,1.30628,0.97037,1.06463,0.000359,0.000359,0.000359
20,1215.44,0.65995,0.44234,0.85733,0.46696,0.43908,0.46883,0.27457,1.35688,1.01126,1.06015,0.0003095,0.0003095,0.0003095
21,1274.68,0.6501,0.43545,0.85634,0.4355,0.46146,0.45886,0.26851,1.41109,1.03308,1.09147,0.00026,0.00026,0.00026
22,1333.56,0.63597,0.42535,0.85339,0.49235,0.45463,0.4718,0.28215,1.33061,0.99509,1.05186,0.0002105,0.0002105,0.0002105
23,1392.83,0.61242,0.41276,0.84738,0.46593,0.44037,0.45967,0.27211,1.35429,1.01986,1.06792,0.000161,0.000161,0.000161
24,1451.67,0.59848,0.40538,0.84392,0.4548,0.44177,0.46424,0.27083,1.36495,1.02177,1.07752,0.0001115,0.0001115,0.0001115
25,1510.61,0.59037,0.40126,0.84361,0.4617,0.46072,0.47609,0.28261,1.32866,1.00409,1.07126,6.2e-05,6.2e-05,6.2e-05
