epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,20.0533,1.18837,1.35766,1.07106,0.82442,0.40497,0.47196,0.29558,1.07472,0.93848,1.04255,0.000274917,0.000274917,0.000274917
2,37.6832,1.13899,1.06547,1.06007,0.78652,0.48712,0.53103,0.32536,1.1009,0.88783,1.06346,0.000530702,0.000530702,0.000530702
3,54.9481,1.14021,1.00717,1.05976,0.84611,0.46615,0.56023,0.35137,1.07734,0.86445,1.05073,0.000764495,0.000764495,0.000764495
4,72.2007,1.13649,0.94424,1.06674,0.83338,0.50004,0.5858,0.36096,1.08703,0.81762,1.04466,0.00073404,0.00073404,0.00073404
5,89.1556,1.09356,0.87927,1.04511,0.56803,0.6116,0.61271,0.38377,1.04182,0.77582,1.03656,0.000701053,0.000701053,0.000701053
6,105.961,1.10326,0.85921,1.04044,0.69531,0.57702,0.6314,0.39886,1.04268,0.74948,1.03019,0.000668066,0.000668066,0.000668066
7,122.954,1.09494,0.82431,1.0423,0.74518,0.60442,0.6651,0.42079,1.04137,0.7178,1.03388,0.000635079,0.000635079,0.000635079
8,139.64,1.06571,0.81611,1.03413,0.71204,0.62412,0.67618,0.43042,1.02847,0.68464,1.02823,0.000602092,0.000602092,0.000602092
9,156.353,1.04916,0.77737,1.02969,0.73668,0.63719,0.70426,0.4524,1.02106,0.68427,1.01916,0.000569106,0.000569106,0.000569106
10,173,1.04049,0.74656,1.01999,0.72359,0.60165,0.66456,0.42994,1.01111,0.69139,1.02244,0.000536119,0.000536119,0.000536119
11,189.504,1.02312,0.71969,1.01539,0.72376,0.67132,0.71405,0.46989,1.00286,0.6459,1.01921,0.000503132,0.000503132,0.000503132
12,206.331,1.01432,0.71753,1.01603,0.76244,0.64375,0.73021,0.47982,0.99804,0.6436,1.01852,0.000470145,0.000470145,0.000470145
13,222.858,1.01236,0.69284,1.00584,0.75416,0.67101,0.73712,0.48627,0.98829,0.63395,1.0191,0.000437158,0.000437158,0.000437158
14,239.511,1.0262,0.69056,1.02287,0.7558,0.69413,0.74648,0.49254,0.9962,0.62063,1.01827,0.000404172,0.000404172,0.000404172
15,256.178,0.99854,0.66794,1.00802,0.7424,0.68957,0.74497,0.48192,0.99823,0.62373,1.01396,0.000371185,0.000371185,0.000371185
16,273.309,0.95589,0.64395,0.99588,0.7111,0.65488,0.69831,0.45624,0.98814,0.63935,1.01249,0.000338198,0.000338198,0.000338198
17,289.683,0.94164,0.62081,0.99015,0.7667,0.68155,0.75276,0.49999,0.98787,0.62481,1.01283,0.000305211,0.000305211,0.000305211
18,305.887,0.94656,0.62778,0.99242,0.75626,0.6756,0.74039,0.4894,0.97466,0.59948,1.01201,0.000272224,0.000272224,0.000272224
19,322.068,0.92334,0.60216,0.97844,0.75347,0.70418,0.76588,0.51437,0.97924,0.59327,1.00659,0.000239238,0.000239238,0.000239238
20,338.388,0.92125,0.58872,0.98475,0.79048,0.71641,0.78263,0.52165,0.964,0.58346,1.00365,0.000206251,0.000206251,0.000206251
21,354.658,0.92063,0.58572,0.98357,0.78493,0.72225,0.78752,0.52844,0.95704,0.5757,1.00055,0.000173264,0.000173264,0.000173264
22,370.799,0.90207,0.57672,0.96867,0.78448,0.72049,0.78683,0.53325,0.95353,0.57741,0.99846,0.000140277,0.000140277,0.000140277
23,387.035,0.89273,0.55504,0.96958,0.78997,0.72194,0.79037,0.53479,0.94888,0.56479,0.9953,0.00010729,0.00010729,0.00010729
24,403.331,0.86168,0.54782,0.95858,0.82081,0.70861,0.79534,0.53874,0.94794,0.56415,0.99624,7.43036e-05,7.43036e-05,7.43036e-05
25,419.615,0.88325,0.55687,0.96642,0.81473,0.72123,0.79322,0.53867,0.93625,0.55559,0.99256,4.13168e-05,4.13168e-05,4.13168e-05
