epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,30.4324,1.80872,1.88899,1.16923,0.13838,0.05575,0.08736,0.05725,2.10168,3.59924,1.41395,0.0890916,9.163e-05,9.163e-05
2,60.781,1.73302,1.72755,1.15368,0.19209,0.12485,0.16693,0.09857,1.84817,3.45026,1.16809,0.077184,0.000184003,0.000184003
3,91.2763,1.65962,1.61149,1.09203,0.16646,0.19714,0.19323,0.09938,1.8503,3.17396,1.12825,0.0652685,0.000268459,0.000268459
4,122.549,1.6201,1.42063,1.07596,0.10182,0.29623,0.19973,0.09873,1.87774,2.81171,1.10797,0.053345,0.000344999,0.000344999
5,155.174,1.6294,1.37248,1.11047,0.8504,0.10024,0.20811,0.10348,1.77092,2.13524,1.10437,0.0414136,0.000413621,0.000413621
6,187.918,1.54133,1.25612,1.06918,0.74029,0.12868,0.22101,0.10859,1.76746,1.91467,1.10526,0.0294743,0.000474327,0.000474327
7,220.809,1.67336,1.3039,1.09706,0.63705,0.15107,0.21829,0.11028,1.77889,1.80465,1.1175,0.0175271,0.000527116,0.000527116
8,254.051,1.56514,1.19683,1.06446,0.53608,0.20672,0.23932,0.11903,1.74065,1.64367,1.12468,0.00557199,0.000571988,0.000571988
9,287.843,1.5434,1.19527,1.06655,0.46031,0.2444,0.25673,0.12486,1.75327,1.51587,1.10829,0.000569106,0.000569106,0.000569106
10,342.113,1.50878,1.20154,1.05729,0.43588,0.2523,0.25848,0.12751,1.71377,1.37976,1.10854,0.000536119,0.000536119,0.000536119
11,349.807,1.59217,1.1999,1.06724,0.44152,0.26175,0.26447,0.13095,1.67535,1.29708,1.1037,0.000503132,0.000503132,0.000503132
12,357.343,1.57012,1.20441,1.07743,0.42215,0.27529,0.27359,0.13644,1.62757,1.23296,1.08009,0.000470145,0.000470145,0.000470145
13,364.929,1.51694,1.16664,1.03854,0.43911,0.28575,0.28378,0.13976,1.63108,1.2153,1.0796,0.000437158,0.000437158,0.000437158
14,372.468,1.46419,1.12101,1.02367,0.44811,0.29273,0.2888,0.14078,1.62822,1.20292,1.07781,0.000404172,0.000404172,0.000404172
15,379.982,1.48118,1.11142,1.03802,0.45084,0.3064,0.30071,0.14486,1.64859,1.19474,1.08728,0.000371185,0.000371185,0.000371185
16,388.245,1.48906,1.18135,1.04193,0.45411,0.30031,0.29881,0.14734,1.63846,1.22008,1.08729,0.000338198,0.000338198,0.000338198
17,395.801,1.49166,1.13536,1.04021,0.46565,0.28941,0.29268,0.14244,1.66194,1.24024,1.09669,0.000305211,0.000305211,0.000305211
18,403.232,1.48548,1.12946,1.04546,0.46555,0.29365,0.29326,0.14446,1.62191,1.19039,1.09603,0.000272224,0.000272224,0.000272224
19,410.646,1.42246,1.06403,1.02275,0.47576,0.29015,0.29408,0.14517,1.61002,1.18173,1.09762,0.000239238,0.000239238,0.000239238
20,418.116,1.45696,1.06331,1.00737,0.47901,0.2877,0.29981,0.14619,1.6245,1.18608,1.09302,0.000206251,0.000206251,0.000206251
21,425.658,1.42724,1.06187,0.99066,0.49344,0.29359,0.30325,0.14852,1.60395,1.16757,1.08505,0.000173264,0.000173264,0.000173264
22,433.064,1.42079,1.00604,1.00538,0.47837,0.30017,0.30522,0.14819,1.60932,1.15675,1.08559,0.000140277,0.000140277,0.000140277
23,440.465,1.48939,1.08509,1.00843,0.47338,0.30217,0.30798,0.15035,1.59674,1.14321,1.08024,0.00010729,0.00010729,0.00010729
24,447.919,1.40416,1.0162,1.02081,0.47232,0.30911,0.31067,0.15272,1.57957,1.12513,1.07505,7.43036e-05,7.43036e-05,7.43036e-05
25,455.348,1.44218,1.05915,1.00361,0.47099,0.3084,0.31061,0.15343,1.57159,1.11829,1.07384,4.13168e-05,4.13168e-05,4.13168e-05
